transaction_id,is_fraud,risk_score,fraud_type,detection_method,amount_blocked
TXN_00360507,True,62.6,Card Testing,ML Model,588.94
TXN_00360660,True,84.6,Account Takeover,ML Model,145.79
TXN_00360684,True,73.0,Card Testing,Rule-Based,31.53
TXN_00360685,True,88.9,Account Takeover,Not Detected,0.0
TXN_00360709,True,90.1,Card Testing,Not Detected,0.0
TXN_00360765,True,92.7,Card Testing,ML Model,290.26
TXN_00360772,True,67.9,Stolen Card,ML Model,273.21
TXN_00360860,True,74.3,Card Testing,Rule-Based,50.02
TXN_00361338,True,89.1,Friendly Fraud,ML Model,168.08
TXN_00361398,True,80.9,Friendly Fraud,Rule-Based,302.06
TXN_00361553,True,75.6,Stolen Card,ML Model,60.1
TXN_00361560,True,73.8,Account Takeover,ML Model,37.26
TXN_00361723,True,69.2,Card Testing,Manual Review,83.09
TXN_00361838,True,82.7,Account Takeover,ML Model,409.32
TXN_00361954,True,64.1,Stolen Card,ML Model,106.87
TXN_00362022,True,79.6,Stolen Card,ML Model,82.16
TXN_00362025,True,76.9,Account Takeover,Rule-Based,142.65
TXN_00362086,True,85.4,Account Takeover,Manual Review,91.1
TXN_00362100,True,83.7,Account Takeover,Rule-Based,189.22
TXN_00362215,True,74.9,Account Takeover,ML Model,276.91
TXN_00362245,True,62.8,Account Takeover,Not Detected,0.0
TXN_00362406,True,62.6,Stolen Card,ML Model,113.87
TXN_00362472,True,62.0,Account Takeover,Rule-Based,264.3
TXN_00362783,True,86.4,Card Testing,ML Model,351.68
TXN_00362934,True,94.2,Card Testing,ML Model,57.97
TXN_00363071,True,92.6,Stolen Card,ML Model,105.47
TXN_00363147,True,93.7,Synthetic Identity,ML Model,168.96
TXN_00363301,True,76.9,Account Takeover,ML Model,91.8
TXN_00363356,True,89.4,Stolen Card,ML Model,77.47
TXN_00363374,True,66.8,Stolen Card,ML Model,809.86
TXN_00363433,True,81.4,Account Takeover,Not Detected,0.0
TXN_00363575,True,80.3,Synthetic Identity,ML Model,96.94
TXN_00363598,True,88.5,Stolen Card,ML Model,278.93
TXN_00363760,True,83.1,Synthetic Identity,ML Model,336.25
TXN_00363844,True,66.7,Card Testing,Rule-Based,24.43
TXN_00363859,True,83.6,Friendly Fraud,ML Model,274.18
TXN_00363867,True,81.4,Friendly Fraud,ML Model,289.45
TXN_00363939,True,68.1,Card Testing,ML Model,66.5
TXN_00363977,True,88.2,Friendly Fraud,ML Model,53.87
TXN_00364011,True,93.7,Stolen Card,ML Model,50.77
TXN_00364151,True,88.6,Friendly Fraud,ML Model,75.43
TXN_00364313,True,87.9,Account Takeover,Not Detected,0.0
TXN_00364446,True,78.9,Stolen Card,ML Model,250.23
TXN_00364498,True,73.7,Friendly Fraud,ML Model,31.72
TXN_00364535,True,75.2,Stolen Card,Rule-Based,73.17
TXN_00364595,True,87.7,Account Takeover,ML Model,217.0
TXN_00364635,True,78.3,Account Takeover,ML Model,483.2
TXN_00364991,True,91.3,Synthetic Identity,Rule-Based,41.29
TXN_00365022,True,75.6,Account Takeover,ML Model,494.86
TXN_00365070,True,78.1,Friendly Fraud,Rule-Based,129.88
TXN_00365330,True,73.9,Card Testing,ML Model,102.77
TXN_00365389,True,86.1,Account Takeover,ML Model,63.63
TXN_00365417,True,75.8,Account Takeover,ML Model,169.91
TXN_00365433,True,73.0,Synthetic Identity,ML Model,45.96
TXN_00365461,True,85.0,Account Takeover,ML Model,137.49
TXN_00365585,True,61.1,Synthetic Identity,ML Model,84.68
TXN_00365617,True,76.0,Account Takeover,ML Model,85.89
TXN_00365648,True,62.7,Account Takeover,Rule-Based,86.75
TXN_00365691,True,80.4,Card Testing,ML Model,228.92
TXN_00365902,True,87.8,Synthetic Identity,ML Model,36.79
TXN_00365931,True,93.5,Friendly Fraud,Not Detected,0.0
TXN_00366047,True,92.3,Card Testing,ML Model,408.51
TXN_00366432,True,74.7,Synthetic Identity,ML Model,179.64
TXN_00366473,True,94.1,Card Testing,ML Model,214.57
TXN_00366585,True,85.9,Account Takeover,ML Model,186.55
TXN_00366598,True,76.5,Account Takeover,ML Model,132.86
TXN_00366641,True,73.2,Friendly Fraud,ML Model,138.55
TXN_00366654,True,72.2,Synthetic Identity,Not Detected,0.0
TXN_00366668,True,92.9,Synthetic Identity,ML Model,70.82
TXN_00366700,True,60.6,Account Takeover,ML Model,65.49
TXN_00366810,True,92.3,Card Testing,Rule-Based,90.31
TXN_00366878,True,64.5,Synthetic Identity,ML Model,198.97
TXN_00366965,True,68.7,Stolen Card,Not Detected,0.0
TXN_00367067,True,68.9,Synthetic Identity,ML Model,121.6
TXN_00367095,True,88.3,Friendly Fraud,ML Model,76.29
TXN_00367122,True,71.2,Synthetic Identity,ML Model,155.33
TXN_00367329,True,68.6,Synthetic Identity,Rule-Based,64.26
TXN_00367709,True,87.6,Stolen Card,ML Model,261.09
TXN_00367774,True,85.3,Stolen Card,ML Model,29.3
TXN_00367779,True,65.3,Friendly Fraud,ML Model,132.49
TXN_00367943,True,69.0,Account Takeover,ML Model,138.69
TXN_00368036,True,75.4,Synthetic Identity,ML Model,161.53
TXN_00368126,True,88.9,Stolen Card,Rule-Based,95.48
TXN_00368245,True,66.3,Account Takeover,ML Model,92.92
TXN_00368308,True,87.7,Stolen Card,ML Model,86.55
TXN_00368395,True,90.7,Card Testing,ML Model,180.72
TXN_00368451,True,72.8,Account Takeover,Not Detected,0.0
TXN_00368509,True,72.2,Card Testing,ML Model,405.59
TXN_00368523,True,68.9,Synthetic Identity,ML Model,42.15
TXN_00368536,True,81.9,Account Takeover,ML Model,106.73
TXN_00368843,True,72.9,Friendly Fraud,ML Model,180.4
TXN_00368925,True,69.9,Card Testing,ML Model,23.87
TXN_00368949,True,84.8,Account Takeover,ML Model,220.51
TXN_00368997,True,78.4,Synthetic Identity,Rule-Based,192.92
TXN_00369136,True,81.9,Card Testing,ML Model,69.63
TXN_00369155,True,64.4,Card Testing,ML Model,255.52
TXN_00369351,True,80.9,Synthetic Identity,ML Model,585.29
TXN_00369489,True,92.3,Account Takeover,ML Model,44.21
TXN_00369639,True,77.7,Friendly Fraud,Manual Review,160.06
TXN_00369645,True,72.7,Account Takeover,ML Model,297.23
TXN_00369717,True,93.0,Account Takeover,ML Model,320.67
TXN_00369880,True,67.9,Stolen Card,Rule-Based,515.04
TXN_00369972,True,74.7,Card Testing,Rule-Based,92.93
TXN_00370039,True,84.2,Card Testing,ML Model,127.05
TXN_00370089,True,70.1,Synthetic Identity,ML Model,70.34
TXN_00370096,True,83.8,Stolen Card,ML Model,40.4
TXN_00370124,True,66.6,Card Testing,Rule-Based,206.36
TXN_00370126,True,86.7,Stolen Card,ML Model,62.2
TXN_00370182,True,84.7,Synthetic Identity,Rule-Based,67.03
TXN_00370195,True,78.5,Stolen Card,ML Model,72.46
TXN_00370342,True,87.1,Synthetic Identity,ML Model,159.41
TXN_00370508,True,72.9,Account Takeover,ML Model,268.63
TXN_00370599,True,66.0,Friendly Fraud,Not Detected,0.0
TXN_00370679,True,76.5,Card Testing,ML Model,1463.59
TXN_00370682,True,80.2,Account Takeover,Manual Review,4787.43
TXN_00370730,True,64.7,Friendly Fraud,Rule-Based,142.41
TXN_00370746,True,89.1,Stolen Card,ML Model,207.13
TXN_00370782,True,88.5,Stolen Card,ML Model,128.56
TXN_00370812,True,60.4,Synthetic Identity,ML Model,93.47
TXN_00370919,True,81.6,Account Takeover,ML Model,217.31
TXN_00370996,True,61.5,Card Testing,Rule-Based,377.13
TXN_00371248,True,61.6,Account Takeover,ML Model,160.71
TXN_00371441,True,83.8,Synthetic Identity,Rule-Based,168.86
TXN_00371474,True,94.4,Card Testing,ML Model,119.83
TXN_00371509,True,68.2,Card Testing,Manual Review,152.77
TXN_00371568,True,73.5,Account Takeover,Rule-Based,490.29
TXN_00371622,True,82.9,Stolen Card,ML Model,1189.86
TXN_00371792,True,75.1,Card Testing,ML Model,53.03
TXN_00372281,True,87.3,Account Takeover,ML Model,182.3
TXN_00372328,True,90.8,Synthetic Identity,ML Model,50.76
TXN_00372342,True,62.1,Card Testing,Rule-Based,743.75
TXN_00372392,True,86.9,Account Takeover,ML Model,72.23
TXN_00372418,True,85.7,Card Testing,Rule-Based,236.41
TXN_00372423,True,61.7,Card Testing,ML Model,101.79
TXN_00372431,True,92.5,Card Testing,ML Model,66.92
TXN_00372499,True,78.3,Stolen Card,ML Model,99.49
TXN_00372590,True,68.2,Card Testing,ML Model,261.92
TXN_00372644,True,76.1,Card Testing,Manual Review,141.46
TXN_00372678,True,89.0,Friendly Fraud,ML Model,1946.62
TXN_00372682,True,91.1,Synthetic Identity,ML Model,1034.37
TXN_00372732,True,77.1,Card Testing,ML Model,199.02
TXN_00372817,True,77.9,Friendly Fraud,ML Model,163.12
TXN_00372866,True,93.5,Account Takeover,Rule-Based,53.03
TXN_00373011,True,66.8,Friendly Fraud,Rule-Based,52.38
TXN_00373080,True,75.6,Card Testing,ML Model,397.44
TXN_00373396,True,62.8,Synthetic Identity,ML Model,171.85
TXN_00373457,True,84.9,Account Takeover,ML Model,202.44
TXN_00373654,True,72.6,Account Takeover,ML Model,829.55
TXN_00373724,True,62.1,Account Takeover,ML Model,176.74
TXN_00373734,True,65.7,Account Takeover,Rule-Based,585.59
TXN_00374330,True,83.1,Account Takeover,ML Model,58.96
TXN_00374510,True,70.7,Synthetic Identity,ML Model,242.35
TXN_00374585,True,66.5,Stolen Card,ML Model,414.91
TXN_00374657,True,88.1,Account Takeover,Rule-Based,221.07
TXN_00374715,True,78.7,Stolen Card,ML Model,37.41
TXN_00374743,True,61.8,Card Testing,ML Model,208.94
TXN_00374872,True,68.6,Card Testing,ML Model,364.59
TXN_00374878,True,89.2,Friendly Fraud,ML Model,304.32
TXN_00374987,True,81.9,Stolen Card,ML Model,184.73
TXN_00375012,True,64.1,Account Takeover,Rule-Based,705.08
TXN_00375038,True,88.2,Friendly Fraud,ML Model,55.48
TXN_00375257,True,70.2,Stolen Card,ML Model,600.88
TXN_00375284,True,87.3,Friendly Fraud,ML Model,351.87
TXN_00375437,True,90.4,Friendly Fraud,ML Model,24.17
TXN_00375488,True,80.6,Synthetic Identity,ML Model,70.07
TXN_00375680,True,62.0,Stolen Card,ML Model,22.4
TXN_00375687,True,80.4,Friendly Fraud,Manual Review,282.27
TXN_00375749,True,81.8,Friendly Fraud,ML Model,371.4
TXN_00375770,True,74.9,Synthetic Identity,Not Detected,0.0
TXN_00375874,True,78.8,Account Takeover,ML Model,86.8
TXN_00376017,True,66.1,Card Testing,ML Model,218.61
TXN_00376112,True,70.9,Account Takeover,Rule-Based,1270.54
TXN_00376170,True,68.1,Card Testing,ML Model,462.31
TXN_00376220,True,81.3,Synthetic Identity,ML Model,893.14
TXN_00376299,True,75.7,Card Testing,ML Model,271.7
TXN_00376369,True,68.5,Account Takeover,ML Model,424.39
TXN_00376427,True,73.0,Friendly Fraud,ML Model,244.92
TXN_00376738,True,66.6,Stolen Card,Rule-Based,33.56
TXN_00376767,True,71.1,Synthetic Identity,Not Detected,0.0
TXN_00376781,True,81.2,Card Testing,Rule-Based,73.12
TXN_00376792,True,82.7,Synthetic Identity,Rule-Based,60.1
TXN_00376801,True,85.7,Stolen Card,ML Model,20.41
TXN_00376828,True,75.5,Stolen Card,ML Model,81.37
TXN_00376893,True,93.9,Synthetic Identity,ML Model,58.87
TXN_00377126,True,73.1,Friendly Fraud,ML Model,196.57
TXN_00377261,True,85.4,Synthetic Identity,ML Model,262.79
TXN_00377725,True,95.0,Synthetic Identity,ML Model,128.05
TXN_00377750,True,68.9,Friendly Fraud,ML Model,37.05
TXN_00377849,True,73.3,Account Takeover,ML Model,43.99
TXN_00377973,True,61.1,Card Testing,ML Model,962.59
TXN_00378130,True,72.5,Stolen Card,ML Model,52.21
TXN_00378220,True,69.1,Friendly Fraud,ML Model,109.49
TXN_00378259,True,93.0,Synthetic Identity,Rule-Based,194.66
TXN_00378303,True,76.6,Card Testing,Not Detected,0.0
TXN_00378388,True,63.2,Synthetic Identity,ML Model,89.25
TXN_00378393,True,64.4,Synthetic Identity,ML Model,96.84
TXN_00378405,True,62.4,Account Takeover,ML Model,101.19
TXN_00378456,True,89.3,Friendly Fraud,Rule-Based,99.58
TXN_00378482,True,71.5,Account Takeover,ML Model,45.3
TXN_00378652,True,82.1,Friendly Fraud,Rule-Based,34.26
TXN_00378667,True,93.4,Card Testing,ML Model,15.93
TXN_00378753,True,74.1,Account Takeover,ML Model,28.17
TXN_00378786,True,72.8,Card Testing,Rule-Based,570.52
TXN_00379198,True,65.0,Card Testing,Rule-Based,82.66
TXN_00379269,True,70.4,Synthetic Identity,ML Model,72.62
TXN_00379344,True,70.8,Account Takeover,ML Model,78.23
TXN_00379357,True,60.9,Synthetic Identity,Rule-Based,335.36
TXN_00379438,True,86.8,Synthetic Identity,ML Model,209.72
TXN_00379492,True,92.2,Friendly Fraud,ML Model,55.9
TXN_00379682,True,76.4,Account Takeover,Rule-Based,162.04
TXN_00379739,True,81.1,Friendly Fraud,Rule-Based,68.66
TXN_00379799,True,78.5,Stolen Card,ML Model,164.07
TXN_00379896,True,82.9,Synthetic Identity,ML Model,305.09
TXN_00379897,True,66.9,Account Takeover,ML Model,180.13
TXN_00379905,True,78.0,Synthetic Identity,ML Model,58.73
TXN_00380006,True,93.4,Synthetic Identity,ML Model,31.04
TXN_00380373,True,86.5,Account Takeover,Not Detected,0.0
TXN_00380451,True,67.9,Account Takeover,ML Model,28.05
TXN_00380472,True,65.0,Stolen Card,ML Model,295.29
TXN_00380771,True,94.4,Stolen Card,ML Model,39.26
TXN_00380937,True,63.7,Synthetic Identity,ML Model,1107.85
TXN_00381076,True,77.7,Card Testing,ML Model,258.17
TXN_00381215,True,60.0,Stolen Card,ML Model,61.68
TXN_00381237,True,88.7,Synthetic Identity,Rule-Based,1084.25
TXN_00381259,True,92.8,Account Takeover,ML Model,113.18
TXN_00381261,True,86.2,Account Takeover,Rule-Based,33.76
TXN_00381294,True,81.2,Account Takeover,Not Detected,0.0
TXN_00381442,True,67.6,Account Takeover,Rule-Based,168.15
TXN_00381539,True,75.5,Stolen Card,Rule-Based,16.6
TXN_00381615,True,71.8,Stolen Card,ML Model,160.51
TXN_00381657,True,69.2,Account Takeover,ML Model,335.12
TXN_00381662,True,82.0,Friendly Fraud,ML Model,121.0
TXN_00381670,True,78.3,Account Takeover,ML Model,34.13
TXN_00381701,True,74.6,Friendly Fraud,ML Model,1550.1
TXN_00381790,True,87.6,Account Takeover,ML Model,2571.98
TXN_00381854,True,61.1,Stolen Card,ML Model,1104.93
TXN_00381866,True,77.1,Friendly Fraud,ML Model,233.41
TXN_00381962,True,67.8,Card Testing,ML Model,42.15
TXN_00382149,True,83.8,Friendly Fraud,ML Model,103.18
TXN_00382165,True,84.6,Stolen Card,ML Model,572.78
TXN_00382274,True,81.9,Account Takeover,Not Detected,0.0
TXN_00382360,True,64.6,Stolen Card,Rule-Based,43.87
TXN_00382507,True,62.9,Friendly Fraud,Manual Review,401.85
TXN_00382811,True,89.2,Card Testing,Not Detected,0.0
TXN_00382827,True,70.4,Account Takeover,ML Model,83.12
TXN_00382889,True,78.6,Account Takeover,ML Model,363.94
TXN_00382917,True,77.8,Card Testing,ML Model,304.01
TXN_00382973,True,75.0,Account Takeover,ML Model,52.83
TXN_00383067,True,62.0,Stolen Card,ML Model,946.59
TXN_00383139,True,72.9,Card Testing,ML Model,62.44
TXN_00383262,True,83.3,Friendly Fraud,Manual Review,7.4
TXN_00383384,True,61.3,Friendly Fraud,ML Model,55.0
TXN_00383387,True,64.4,Card Testing,ML Model,42.47
TXN_00383582,True,86.2,Stolen Card,ML Model,72.27
TXN_00384029,True,75.7,Card Testing,Rule-Based,45.53
TXN_00384062,True,61.1,Friendly Fraud,ML Model,754.5
TXN_00384126,True,73.1,Card Testing,Not Detected,0.0
TXN_00384231,True,81.6,Friendly Fraud,ML Model,307.29
TXN_00384245,True,82.7,Friendly Fraud,ML Model,725.54
TXN_00384361,True,92.3,Account Takeover,ML Model,343.76
TXN_00384387,True,69.4,Account Takeover,ML Model,930.99
TXN_00384466,True,91.2,Card Testing,ML Model,247.56
TXN_00384572,True,78.9,Friendly Fraud,ML Model,159.02
TXN_00384819,True,78.8,Account Takeover,Rule-Based,200.9
TXN_00385241,True,78.3,Stolen Card,ML Model,498.25
TXN_00385594,True,61.7,Synthetic Identity,Rule-Based,38.9
TXN_00385738,True,85.1,Card Testing,ML Model,25.87
TXN_00385757,True,80.6,Account Takeover,Rule-Based,106.53
TXN_00385873,True,86.5,Card Testing,ML Model,30.49
TXN_00386099,True,69.4,Account Takeover,Rule-Based,2323.94
TXN_00386112,True,68.3,Synthetic Identity,ML Model,459.76
TXN_00386172,True,82.0,Stolen Card,ML Model,69.64
TXN_00386219,True,77.0,Account Takeover,Not Detected,0.0
TXN_00386238,True,81.9,Card Testing,Rule-Based,39.22
TXN_00386335,True,61.0,Account Takeover,ML Model,423.31
TXN_00386351,True,79.6,Card Testing,ML Model,1545.98
TXN_00386530,True,70.6,Friendly Fraud,ML Model,73.23
TXN_00386548,True,66.4,Card Testing,ML Model,855.95
TXN_00386736,True,72.6,Friendly Fraud,ML Model,4731.13
TXN_00386795,True,68.0,Friendly Fraud,ML Model,34.14
TXN_00386962,True,65.4,Card Testing,ML Model,38.52
TXN_00387086,True,75.7,Synthetic Identity,Rule-Based,76.1
TXN_00387140,True,86.3,Synthetic Identity,ML Model,11.22
TXN_00387283,True,81.5,Account Takeover,ML Model,142.53
TXN_00387301,True,75.2,Friendly Fraud,ML Model,1547.67
TXN_00387372,True,89.6,Account Takeover,ML Model,95.86
TXN_00387505,True,64.4,Synthetic Identity,ML Model,194.7
TXN_00387528,True,78.5,Synthetic Identity,ML Model,48.03
TXN_00387592,True,62.7,Synthetic Identity,ML Model,138.36
TXN_00387829,True,93.7,Card Testing,ML Model,35.28
TXN_00387883,True,74.6,Friendly Fraud,ML Model,107.44
TXN_00387899,True,68.2,Stolen Card,ML Model,62.74
TXN_00388095,True,62.5,Synthetic Identity,Rule-Based,135.7
TXN_00388236,True,88.0,Account Takeover,ML Model,169.33
TXN_00388308,True,68.1,Card Testing,ML Model,245.48
TXN_00388351,True,73.8,Friendly Fraud,Manual Review,50.04
TXN_00388361,True,80.4,Stolen Card,ML Model,26.39
TXN_00388433,True,76.3,Synthetic Identity,Not Detected,0.0
TXN_00388550,True,65.4,Account Takeover,ML Model,446.64
TXN_00388593,True,75.0,Account Takeover,ML Model,188.16
TXN_00388676,True,82.3,Account Takeover,ML Model,699.63
TXN_00388731,True,92.0,Synthetic Identity,ML Model,579.43
TXN_00388735,True,65.7,Stolen Card,Rule-Based,147.88
TXN_00388795,True,87.9,Synthetic Identity,Rule-Based,38.36
TXN_00388834,True,81.5,Stolen Card,ML Model,204.08
TXN_00388873,True,63.5,Synthetic Identity,Rule-Based,18.72
TXN_00389115,True,66.2,Stolen Card,ML Model,19.31
TXN_00389220,True,62.4,Account Takeover,Not Detected,0.0
TXN_00389557,True,92.2,Friendly Fraud,ML Model,112.96
TXN_00389672,True,84.2,Card Testing,ML Model,312.87
TXN_00389733,True,90.5,Stolen Card,ML Model,51.36
TXN_00389817,True,77.7,Stolen Card,ML Model,147.39
TXN_00390245,True,82.4,Synthetic Identity,ML Model,281.92
TXN_00390290,True,90.4,Synthetic Identity,ML Model,117.0
TXN_00390323,True,73.8,Synthetic Identity,ML Model,113.23
TXN_00390424,True,73.7,Stolen Card,Manual Review,130.39
TXN_00390425,True,94.7,Stolen Card,ML Model,1178.47
TXN_00390704,True,83.4,Synthetic Identity,ML Model,376.5
TXN_00390739,True,93.4,Synthetic Identity,ML Model,1453.83
TXN_00391292,True,91.3,Stolen Card,Not Detected,0.0
TXN_00391329,True,94.7,Card Testing,ML Model,96.65
TXN_00391520,True,91.4,Card Testing,ML Model,255.28
TXN_00391554,True,69.7,Synthetic Identity,ML Model,187.83
TXN_00391934,True,78.4,Stolen Card,Rule-Based,580.63
TXN_00391951,True,77.5,Stolen Card,ML Model,54.21
TXN_00392003,True,76.6,Stolen Card,ML Model,183.07
TXN_00392009,True,92.2,Card Testing,ML Model,114.09
TXN_00392035,True,67.6,Card Testing,ML Model,137.32
TXN_00392042,True,93.8,Card Testing,ML Model,148.93
TXN_00392107,True,62.5,Synthetic Identity,Manual Review,40.38
TXN_00392331,True,94.0,Friendly Fraud,ML Model,1219.31
TXN_00392436,True,79.3,Friendly Fraud,ML Model,147.24
TXN_00392452,True,85.7,Friendly Fraud,ML Model,247.32
TXN_00392639,True,90.3,Friendly Fraud,ML Model,91.25
TXN_00392843,True,61.8,Synthetic Identity,Rule-Based,33.88
TXN_00393102,True,63.8,Account Takeover,ML Model,91.13
TXN_00393126,True,74.2,Account Takeover,ML Model,42.92
TXN_00393175,True,63.2,Synthetic Identity,ML Model,181.9
TXN_00393215,True,81.5,Stolen Card,Rule-Based,82.08
TXN_00393373,True,92.8,Synthetic Identity,ML Model,29.15
TXN_00393404,True,73.5,Stolen Card,ML Model,81.24
TXN_00393423,True,70.7,Synthetic Identity,ML Model,81.22
TXN_00393424,True,62.0,Synthetic Identity,ML Model,226.53
TXN_00393554,True,86.9,Friendly Fraud,ML Model,13.53
TXN_00393587,True,92.4,Stolen Card,ML Model,150.55
TXN_00393723,True,66.8,Friendly Fraud,Rule-Based,787.2
TXN_00393794,True,64.5,Friendly Fraud,ML Model,98.73
TXN_00393803,True,69.6,Stolen Card,ML Model,36.54
TXN_00393909,True,86.6,Synthetic Identity,ML Model,102.77
TXN_00394034,True,65.7,Account Takeover,ML Model,121.12
TXN_00394046,True,85.3,Account Takeover,ML Model,212.51
TXN_00394109,True,94.7,Synthetic Identity,ML Model,113.54
TXN_00394290,True,93.4,Stolen Card,ML Model,116.54
TXN_00394349,True,68.0,Synthetic Identity,ML Model,387.08
TXN_00394547,True,91.7,Friendly Fraud,ML Model,78.75
TXN_00394731,True,70.1,Account Takeover,Rule-Based,91.35
TXN_00394858,True,72.8,Stolen Card,ML Model,17.19
TXN_00394925,True,85.4,Account Takeover,ML Model,559.69
TXN_00394944,True,74.6,Account Takeover,ML Model,315.02
TXN_00394966,True,88.3,Friendly Fraud,ML Model,134.55
TXN_00395018,True,71.7,Friendly Fraud,ML Model,247.49
TXN_00395053,True,83.1,Synthetic Identity,ML Model,116.99
TXN_00395103,True,76.0,Account Takeover,ML Model,16.33
TXN_00395165,True,69.7,Card Testing,ML Model,94.72
TXN_00395379,True,61.7,Card Testing,ML Model,1485.99
TXN_00395510,True,64.0,Stolen Card,ML Model,474.21
TXN_00395544,True,65.1,Stolen Card,ML Model,20.27
TXN_00395555,True,65.2,Friendly Fraud,ML Model,226.83
TXN_00395648,True,67.5,Friendly Fraud,ML Model,114.29
TXN_00395704,True,73.2,Stolen Card,ML Model,45.41
TXN_00395874,True,89.8,Card Testing,Rule-Based,557.46
TXN_00395986,True,90.3,Friendly Fraud,ML Model,814.54
TXN_00396005,True,87.3,Card Testing,ML Model,132.38
TXN_00396098,True,61.9,Card Testing,ML Model,51.88
TXN_00396119,True,83.8,Stolen Card,Manual Review,73.19
TXN_00396134,True,64.4,Friendly Fraud,Manual Review,160.47
TXN_00396193,True,61.0,Synthetic Identity,ML Model,142.43
TXN_00396276,True,65.1,Synthetic Identity,ML Model,10.81
TXN_00396287,True,80.1,Account Takeover,ML Model,297.49
TXN_00396301,True,90.8,Synthetic Identity,Rule-Based,34.03
TXN_00396501,True,64.3,Card Testing,ML Model,613.47
TXN_00396531,True,76.8,Account Takeover,ML Model,102.08
TXN_00396539,True,91.2,Stolen Card,ML Model,982.33
TXN_00396598,True,86.6,Card Testing,ML Model,1956.53
TXN_00396634,True,79.6,Account Takeover,ML Model,408.96
TXN_00396713,True,82.6,Card Testing,Not Detected,0.0
TXN_00396726,True,75.6,Friendly Fraud,Rule-Based,45.15
TXN_00396772,True,93.3,Synthetic Identity,ML Model,524.94
TXN_00397096,True,76.7,Stolen Card,Rule-Based,168.34
TXN_00397113,True,80.7,Stolen Card,Rule-Based,658.24
TXN_00397160,True,63.4,Card Testing,ML Model,56.67
TXN_00397254,True,93.1,Card Testing,ML Model,73.24
TXN_00397262,True,70.0,Friendly Fraud,ML Model,285.51
TXN_00397588,True,66.0,Account Takeover,ML Model,70.2
TXN_00397958,True,86.1,Account Takeover,ML Model,89.76
TXN_00398065,True,63.0,Synthetic Identity,ML Model,124.09
TXN_00398204,True,85.3,Account Takeover,ML Model,50.34
TXN_00398514,True,85.7,Friendly Fraud,ML Model,357.79
TXN_00398576,True,62.1,Friendly Fraud,ML Model,208.65
TXN_00398588,True,67.2,Synthetic Identity,ML Model,204.72
TXN_00398648,True,77.5,Friendly Fraud,ML Model,144.62
TXN_00398760,True,72.8,Synthetic Identity,ML Model,14.65
TXN_00398765,True,81.4,Account Takeover,ML Model,34.1
TXN_00398909,True,90.1,Card Testing,ML Model,60.68
TXN_00398980,True,83.1,Card Testing,ML Model,75.4
TXN_00399113,True,82.0,Friendly Fraud,ML Model,114.98
TXN_00399204,True,65.8,Friendly Fraud,Not Detected,0.0
TXN_00399245,True,76.6,Account Takeover,ML Model,42.67
TXN_00399336,True,62.3,Friendly Fraud,Manual Review,847.08
TXN_00399537,True,65.4,Stolen Card,ML Model,28.16
TXN_00399542,True,60.5,Card Testing,ML Model,135.02
TXN_00399546,True,66.2,Synthetic Identity,ML Model,48.73
TXN_00399677,True,65.0,Account Takeover,Rule-Based,82.98
TXN_00399723,True,68.2,Stolen Card,ML Model,380.55
TXN_00399907,True,77.6,Card Testing,ML Model,534.47
TXN_00399937,True,85.3,Account Takeover,ML Model,271.37
TXN_00399965,True,62.7,Stolen Card,ML Model,50.31
TXN_00400078,True,86.1,Friendly Fraud,ML Model,1462.12
TXN_00400381,True,61.6,Stolen Card,ML Model,272.9
TXN_00400407,True,88.8,Synthetic Identity,ML Model,24.1
TXN_00400519,True,62.8,Friendly Fraud,ML Model,64.87
TXN_00400529,True,68.4,Account Takeover,ML Model,244.51
TXN_00400563,True,84.0,Stolen Card,Manual Review,62.49
TXN_00400666,True,95.0,Account Takeover,ML Model,76.94
TXN_00400671,True,74.6,Card Testing,Not Detected,0.0
TXN_00400715,True,82.4,Friendly Fraud,Rule-Based,136.14
TXN_00400751,True,75.7,Stolen Card,ML Model,231.56
TXN_00400878,True,67.9,Stolen Card,Rule-Based,632.1
TXN_00400912,True,84.3,Synthetic Identity,Not Detected,0.0
TXN_00401002,True,61.5,Stolen Card,ML Model,269.71
TXN_00401019,True,61.3,Friendly Fraud,ML Model,1993.53
TXN_00401113,True,62.6,Card Testing,Not Detected,0.0
TXN_00401193,True,71.1,Friendly Fraud,ML Model,69.83
TXN_00401210,True,69.8,Card Testing,Rule-Based,56.69
TXN_00401293,True,93.3,Friendly Fraud,ML Model,40.31
TXN_00401322,True,82.5,Card Testing,Rule-Based,40.73
TXN_00401462,True,78.5,Synthetic Identity,ML Model,110.62
TXN_00401501,True,94.0,Stolen Card,Rule-Based,49.69
TXN_00401565,True,88.1,Synthetic Identity,ML Model,113.83
TXN_00401625,True,65.4,Synthetic Identity,ML Model,529.81
TXN_00401682,True,91.8,Friendly Fraud,ML Model,359.24
TXN_00401759,True,63.0,Synthetic Identity,ML Model,69.06
TXN_00401951,True,91.9,Friendly Fraud,ML Model,165.36
TXN_00402021,True,60.7,Stolen Card,Rule-Based,32.9
TXN_00402032,True,81.6,Account Takeover,ML Model,682.06
TXN_00402041,True,62.9,Card Testing,ML Model,1916.83
TXN_00402146,True,84.9,Synthetic Identity,ML Model,483.48
TXN_00402254,True,64.1,Synthetic Identity,Rule-Based,28.37
TXN_00402283,True,87.3,Stolen Card,Rule-Based,337.84
