merchant_id,merchant_name,category,country,signup_date,transaction_volume_tier
MERCH_01224,Merchant_1224,Education,Canada,2024-07-19,Medium
MERCH_01225,Merchant_1225,Retail,Germany,2024-04-20,Medium
MERCH_01226,Merchant_1226,Digital Services,Singapore,2024-02-23,Small
MERCH_01227,Merchant_1227,Travel,Brazil,2024-09-27,Medium
MERCH_01228,Merchant_1228,Entertainment,USA,2024-04-21,Small
MERCH_01229,Merchant_1229,Education,USA,2024-05-10,Small
MERCH_01230,Merchant_1230,Food & Dining,Singapore,2024-04-02,Small
MERCH_01231,Merchant_1231,Travel,Canada,2024-10-20,Medium
MERCH_01232,Merchant_1232,Digital Services,USA,2024-01-09,Medium
MERCH_01233,Merchant_1233,Retail,USA,2024-01-07,Large
MERCH_01234,Merchant_1234,Retail,India,2024-03-22,Large
MERCH_01235,Merchant_1235,Retail,Australia,2024-05-26,Small
MERCH_01236,Merchant_1236,E-commerce,USA,2024-03-25,Small
MERCH_01237,Merchant_1237,Food & Dining,USA,2024-09-06,Enterprise
MERCH_01238,Merchant_1238,Transportation,Germany,2024-10-02,Medium
MERCH_01239,Merchant_1239,Healthcare,Germany,2024-06-24,Medium
MERCH_01240,Merchant_1240,E-commerce,France,2024-03-21,Small
MERCH_01241,Merchant_1241,Retail,USA,2024-04-13,Small
MERCH_01242,Merchant_1242,Food & Dining,Brazil,2024-05-31,Small
MERCH_01243,Merchant_1243,Entertainment,USA,2024-07-23,Medium
MERCH_01244,Merchant_1244,Healthcare,Canada,2024-02-10,Small
MERCH_01245,Merchant_1245,Food & Dining,USA,2024-06-11,Medium
MERCH_01246,Merchant_1246,Healthcare,UK,2024-02-05,Small
MERCH_01247,Merchant_1247,Food & Dining,USA,2024-03-22,Small
MERCH_01248,Merchant_1248,Education,Australia,2024-02-27,Small
MERCH_01249,Merchant_1249,Education,Australia,2024-08-06,Enterprise
MERCH_01250,Merchant_1250,Transportation,Germany,2024-09-08,Medium
MERCH_01251,Merchant_1251,Food & Dining,Canada,2024-07-25,Small
MERCH_01252,Merchant_1252,E-commerce,UK,2024-01-03,Medium
MERCH_01253,Merchant_1253,Education,UK,2024-09-24,Medium
MERCH_01254,Merchant_1254,Travel,Australia,2024-07-28,Enterprise
MERCH_01255,Merchant_1255,Education,India,2024-01-23,Medium
MERCH_01256,Merchant_1256,Entertainment,Canada,2024-02-15,Medium
MERCH_01257,Merchant_1257,Digital Services,France,2024-01-11,Medium
MERCH_01258,Merchant_1258,Entertainment,USA,2024-07-12,Small
MERCH_01259,Merchant_1259,Entertainment,Brazil,2024-08-06,Small
MERCH_01260,Merchant_1260,Food & Dining,India,2024-06-11,Medium
MERCH_01261,Merchant_1261,Travel,USA,2024-09-15,Large
MERCH_01262,Merchant_1262,Food & Dining,India,2024-08-16,Small
MERCH_01263,Merchant_1263,Retail,UAE,2024-09-14,Small
MERCH_01264,Merchant_1264,Retail,USA,2024-03-22,Small
MERCH_01265,Merchant_1265,Healthcare,Canada,2024-06-07,Large
MERCH_01266,Merchant_1266,Entertainment,USA,2024-03-07,Large
MERCH_01267,Merchant_1267,Education,Australia,2024-07-08,Small
MERCH_01268,Merchant_1268,Education,Canada,2024-08-03,Small
MERCH_01269,Merchant_1269,Utilities,India,2024-07-03,Medium
MERCH_01270,Merchant_1270,Entertainment,Brazil,2024-10-09,Small
MERCH_01271,Merchant_1271,Travel,India,2024-03-07,Medium
MERCH_01272,Merchant_1272,Transportation,USA,2024-10-22,Small
MERCH_01273,Merchant_1273,Travel,India,2024-04-21,Small
MERCH_01274,Merchant_1274,Digital Services,USA,2024-10-12,Small
MERCH_01275,Merchant_1275,Education,USA,2024-06-17,Small
MERCH_01276,Merchant_1276,E-commerce,Brazil,2024-05-08,Medium
MERCH_01277,Merchant_1277,E-commerce,Australia,2024-01-22,Small
MERCH_01278,Merchant_1278,Retail,India,2024-06-02,Small
MERCH_01279,Merchant_1279,Travel,Singapore,2024-05-30,Small
MERCH_01280,Merchant_1280,Healthcare,UK,2024-06-21,Medium
MERCH_01281,Merchant_1281,Transportation,Canada,2024-01-10,Medium
MERCH_01282,Merchant_1282,Education,UAE,2024-04-29,Small
MERCH_01283,Merchant_1283,Digital Services,Brazil,2024-10-21,Small
MERCH_01284,Merchant_1284,Utilities,Germany,2024-10-08,Large
MERCH_01285,Merchant_1285,E-commerce,USA,2024-07-23,Enterprise
MERCH_01286,Merchant_1286,Digital Services,France,2024-04-09,Medium
MERCH_01287,Merchant_1287,Utilities,Singapore,2024-09-26,Medium
MERCH_01288,Merchant_1288,Retail,Australia,2024-04-11,Small
MERCH_01289,Merchant_1289,Healthcare,France,2024-05-09,Small
MERCH_01290,Merchant_1290,E-commerce,USA,2024-07-12,Medium
MERCH_01291,Merchant_1291,Food & Dining,Germany,2024-07-18,Large
MERCH_01292,Merchant_1292,Digital Services,USA,2024-01-12,Large
MERCH_01293,Merchant_1293,Retail,India,2024-09-24,Small
MERCH_01294,Merchant_1294,Travel,USA,2024-03-02,Medium
MERCH_01295,Merchant_1295,Transportation,USA,2024-05-11,Small
MERCH_01296,Merchant_1296,Retail,USA,2024-05-30,Medium
MERCH_01297,Merchant_1297,Entertainment,USA,2024-09-28,Small
MERCH_01298,Merchant_1298,Entertainment,USA,2024-07-19,Small
MERCH_01299,Merchant_1299,Healthcare,USA,2024-01-23,Small
MERCH_01300,Merchant_1300,Utilities,USA,2024-03-11,Medium
MERCH_01301,Merchant_1301,E-commerce,UK,2024-07-26,Large
MERCH_01302,Merchant_1302,E-commerce,Germany,2024-06-18,Large
MERCH_01303,Merchant_1303,Travel,France,2024-04-25,Medium
MERCH_01304,Merchant_1304,Travel,USA,2024-04-03,Medium
MERCH_01305,Merchant_1305,Travel,USA,2024-10-11,Large
MERCH_01306,Merchant_1306,Digital Services,India,2024-04-24,Medium
MERCH_01307,Merchant_1307,Digital Services,USA,2024-02-09,Medium
MERCH_01308,Merchant_1308,Travel,USA,2024-06-25,Small
MERCH_01309,Merchant_1309,Utilities,USA,2024-04-13,Large
MERCH_01310,Merchant_1310,Digital Services,UK,2024-01-12,Large
MERCH_01311,Merchant_1311,Travel,France,2024-09-02,Small
MERCH_01312,Merchant_1312,Entertainment,Australia,2024-01-09,Small
MERCH_01313,Merchant_1313,E-commerce,USA,2024-08-26,Small
MERCH_01314,Merchant_1314,E-commerce,USA,2024-02-23,Medium
MERCH_01315,Merchant_1315,Education,UK,2024-01-22,Medium
MERCH_01316,Merchant_1316,Entertainment,USA,2024-05-29,Medium
MERCH_01317,Merchant_1317,Education,USA,2024-09-26,Small
MERCH_01318,Merchant_1318,Food & Dining,Canada,2024-09-11,Small
MERCH_01319,Merchant_1319,Education,Germany,2024-09-21,Small
MERCH_01320,Merchant_1320,Healthcare,India,2024-08-05,Small
MERCH_01321,Merchant_1321,Travel,Singapore,2024-01-12,Large
MERCH_01322,Merchant_1322,Education,Germany,2024-02-08,Small
MERCH_01323,Merchant_1323,Entertainment,Australia,2024-07-02,Large
MERCH_01324,Merchant_1324,Travel,Brazil,2024-02-01,Small
MERCH_01325,Merchant_1325,Entertainment,India,2024-09-20,Medium
MERCH_01326,Merchant_1326,Entertainment,USA,2024-04-25,Small
MERCH_01327,Merchant_1327,Entertainment,Canada,2024-05-02,Medium
MERCH_01328,Merchant_1328,Utilities,Australia,2024-05-21,Medium
MERCH_01329,Merchant_1329,Digital Services,UK,2024-06-12,Small
MERCH_01330,Merchant_1330,Healthcare,Canada,2024-02-06,Large
MERCH_01331,Merchant_1331,Education,UK,2024-04-01,Small
MERCH_01332,Merchant_1332,Education,UK,2024-09-27,Medium
MERCH_01333,Merchant_1333,E-commerce,UK,2024-03-17,Small
MERCH_01334,Merchant_1334,Food & Dining,Australia,2024-05-08,Small
MERCH_01335,Merchant_1335,Healthcare,Singapore,2024-06-26,Medium
MERCH_01336,Merchant_1336,Entertainment,UK,2024-05-19,Small
MERCH_01337,Merchant_1337,Transportation,Brazil,2024-02-14,Large
MERCH_01338,Merchant_1338,Healthcare,Brazil,2024-09-17,Small
MERCH_01339,Merchant_1339,E-commerce,UK,2024-04-16,Medium
MERCH_01340,Merchant_1340,Healthcare,USA,2024-04-12,Medium
MERCH_01341,Merchant_1341,Food & Dining,USA,2024-09-11,Medium
MERCH_01342,Merchant_1342,Travel,UK,2024-10-13,Small
MERCH_01343,Merchant_1343,Utilities,USA,2024-09-23,Small
MERCH_01344,Merchant_1344,Education,USA,2024-02-25,Medium
MERCH_01345,Merchant_1345,Retail,UK,2024-06-04,Small
MERCH_01346,Merchant_1346,Travel,France,2024-09-08,Small
MERCH_01347,Merchant_1347,Education,USA,2024-06-06,Large
MERCH_01348,Merchant_1348,E-commerce,Brazil,2024-03-15,Medium
MERCH_01349,Merchant_1349,Digital Services,USA,2024-06-28,Enterprise
MERCH_01350,Merchant_1350,Entertainment,Canada,2024-01-13,Small
MERCH_01351,Merchant_1351,Entertainment,Canada,2024-08-22,Large
MERCH_01352,Merchant_1352,Healthcare,UK,2024-06-06,Medium
MERCH_01353,Merchant_1353,Education,Canada,2024-04-23,Small
MERCH_01354,Merchant_1354,Food & Dining,Brazil,2024-09-26,Small
MERCH_01355,Merchant_1355,Digital Services,UK,2024-03-09,Small
MERCH_01356,Merchant_1356,Digital Services,UK,2024-01-24,Small
MERCH_01357,Merchant_1357,Entertainment,France,2024-04-12,Large
MERCH_01358,Merchant_1358,Travel,Germany,2024-07-01,Small
MERCH_01359,Merchant_1359,Education,France,2024-01-31,Small
MERCH_01360,Merchant_1360,Utilities,USA,2024-01-29,Large
MERCH_01361,Merchant_1361,Entertainment,France,2024-08-14,Small
MERCH_01362,Merchant_1362,Utilities,Australia,2024-09-17,Small
MERCH_01363,Merchant_1363,Travel,Singapore,2024-08-07,Large
MERCH_01364,Merchant_1364,Food & Dining,Germany,2024-08-16,Small
MERCH_01365,Merchant_1365,E-commerce,Germany,2024-08-16,Small
MERCH_01366,Merchant_1366,E-commerce,Canada,2024-06-19,Medium
MERCH_01367,Merchant_1367,Healthcare,Australia,2024-06-20,Large
MERCH_01368,Merchant_1368,Education,Germany,2024-01-01,Large
MERCH_01369,Merchant_1369,Entertainment,USA,2024-01-18,Small
MERCH_01370,Merchant_1370,Retail,Canada,2024-06-13,Medium
MERCH_01371,Merchant_1371,Utilities,UK,2024-04-07,Large
MERCH_01372,Merchant_1372,Transportation,Canada,2024-06-12,Small
MERCH_01373,Merchant_1373,Entertainment,Germany,2024-09-04,Small
MERCH_01374,Merchant_1374,E-commerce,USA,2024-07-15,Large
MERCH_01375,Merchant_1375,Travel,Germany,2024-01-31,Small
MERCH_01376,Merchant_1376,Retail,France,2024-04-22,Small
MERCH_01377,Merchant_1377,Food & Dining,USA,2024-07-19,Medium
MERCH_01378,Merchant_1378,Retail,Germany,2024-08-19,Medium
MERCH_01379,Merchant_1379,Food & Dining,UK,2024-04-16,Small
MERCH_01380,Merchant_1380,E-commerce,USA,2024-04-21,Small
MERCH_01381,Merchant_1381,Utilities,India,2024-07-18,Medium
MERCH_01382,Merchant_1382,Entertainment,UK,2024-02-04,Small
MERCH_01383,Merchant_1383,Utilities,Canada,2024-05-17,Medium
MERCH_01384,Merchant_1384,Transportation,USA,2024-04-02,Medium
MERCH_01385,Merchant_1385,Retail,USA,2024-05-09,Small
MERCH_01386,Merchant_1386,Food & Dining,USA,2024-08-29,Small
MERCH_01387,Merchant_1387,Digital Services,USA,2024-05-23,Medium
MERCH_01388,Merchant_1388,Food & Dining,UK,2024-02-13,Small
MERCH_01389,Merchant_1389,Education,Canada,2024-07-01,Medium
MERCH_01390,Merchant_1390,Healthcare,UK,2024-02-17,Small
MERCH_01391,Merchant_1391,Food & Dining,Canada,2024-08-10,Enterprise
MERCH_01392,Merchant_1392,Utilities,India,2024-04-24,Small
MERCH_01393,Merchant_1393,Food & Dining,USA,2024-03-17,Small
MERCH_01394,Merchant_1394,Transportation,Singapore,2024-06-10,Small
MERCH_01395,Merchant_1395,Food & Dining,Canada,2024-08-11,Small
MERCH_01396,Merchant_1396,Digital Services,Canada,2024-07-31,Medium
MERCH_01397,Merchant_1397,Digital Services,Canada,2024-02-02,Small
MERCH_01398,Merchant_1398,Transportation,UK,2024-05-20,Medium
MERCH_01399,Merchant_1399,Transportation,Germany,2024-09-17,Medium
MERCH_01400,Merchant_1400,E-commerce,France,2024-03-21,Small
MERCH_01401,Merchant_1401,Utilities,Germany,2024-05-15,Small
MERCH_01402,Merchant_1402,Food & Dining,Australia,2024-05-03,Medium
MERCH_01403,Merchant_1403,Utilities,USA,2024-08-01,Large
MERCH_01404,Merchant_1404,Travel,USA,2024-06-03,Small
MERCH_01405,Merchant_1405,Transportation,Brazil,2024-10-06,Medium
MERCH_01406,Merchant_1406,Digital Services,UK,2024-06-24,Small
MERCH_01407,Merchant_1407,Utilities,USA,2024-02-08,Large
MERCH_01408,Merchant_1408,Transportation,USA,2024-08-15,Small
MERCH_01409,Merchant_1409,Retail,UK,2024-09-27,Large
MERCH_01410,Merchant_1410,E-commerce,UK,2024-03-23,Medium
MERCH_01411,Merchant_1411,Transportation,France,2024-08-18,Small
MERCH_01412,Merchant_1412,Education,India,2024-07-04,Small
MERCH_01413,Merchant_1413,Utilities,USA,2024-09-10,Large
MERCH_01414,Merchant_1414,E-commerce,USA,2024-08-30,Large
MERCH_01415,Merchant_1415,Food & Dining,Canada,2024-04-13,Medium
MERCH_01416,Merchant_1416,Transportation,Germany,2024-01-31,Large
MERCH_01417,Merchant_1417,Digital Services,UAE,2024-07-17,Small
MERCH_01418,Merchant_1418,Transportation,USA,2024-02-04,Medium
MERCH_01419,Merchant_1419,E-commerce,USA,2024-05-13,Small
MERCH_01420,Merchant_1420,Utilities,USA,2024-07-19,Medium
MERCH_01421,Merchant_1421,Healthcare,USA,2024-01-16,Small
MERCH_01422,Merchant_1422,Entertainment,UK,2024-02-10,Large
MERCH_01423,Merchant_1423,Travel,USA,2024-09-09,Small
MERCH_01424,Merchant_1424,Utilities,USA,2024-05-10,Small
MERCH_01425,Merchant_1425,E-commerce,Singapore,2024-02-14,Small
MERCH_01426,Merchant_1426,Retail,Germany,2024-07-12,Large
MERCH_01427,Merchant_1427,Food & Dining,UK,2024-06-05,Medium
MERCH_01428,Merchant_1428,Travel,USA,2024-01-14,Small
MERCH_01429,Merchant_1429,Travel,USA,2024-01-31,Medium
MERCH_01430,Merchant_1430,Digital Services,USA,2024-02-01,Medium
MERCH_01431,Merchant_1431,E-commerce,USA,2024-03-20,Medium
MERCH_01432,Merchant_1432,Healthcare,USA,2024-06-16,Small
MERCH_01433,Merchant_1433,Healthcare,Canada,2024-07-30,Medium
MERCH_01434,Merchant_1434,Education,USA,2024-09-18,Small
MERCH_01435,Merchant_1435,Retail,USA,2024-04-13,Small
MERCH_01436,Merchant_1436,Retail,France,2024-06-17,Small
MERCH_01437,Merchant_1437,Retail,UK,2024-08-06,Large
MERCH_01438,Merchant_1438,Retail,USA,2024-03-05,Small
MERCH_01439,Merchant_1439,Food & Dining,Australia,2024-08-16,Large
MERCH_01440,Merchant_1440,Retail,Singapore,2024-09-23,Small
MERCH_01441,Merchant_1441,Retail,Australia,2024-05-07,Small
MERCH_01442,Merchant_1442,Transportation,USA,2024-10-12,Large
MERCH_01443,Merchant_1443,Retail,Singapore,2024-08-30,Small
MERCH_01444,Merchant_1444,Travel,UK,2024-09-01,Large
MERCH_01445,Merchant_1445,Entertainment,India,2024-09-02,Small
MERCH_01446,Merchant_1446,Travel,Australia,2024-07-14,Medium
MERCH_01447,Merchant_1447,Food & Dining,USA,2024-06-17,Small
MERCH_01448,Merchant_1448,E-commerce,France,2024-05-13,Small
MERCH_01449,Merchant_1449,Transportation,USA,2024-01-01,Large
MERCH_01450,Merchant_1450,E-commerce,USA,2024-03-09,Small
MERCH_01451,Merchant_1451,Travel,UK,2024-04-24,Medium
MERCH_01452,Merchant_1452,Education,India,2024-06-01,Small
MERCH_01453,Merchant_1453,E-commerce,India,2024-08-29,Medium
MERCH_01454,Merchant_1454,Education,Canada,2024-03-03,Small
MERCH_01455,Merchant_1455,Education,UAE,2024-05-24,Small
MERCH_01456,Merchant_1456,Travel,Germany,2024-06-25,Small
MERCH_01457,Merchant_1457,Food & Dining,France,2024-02-28,Small
MERCH_01458,Merchant_1458,E-commerce,Canada,2024-04-08,Small
MERCH_01459,Merchant_1459,Travel,USA,2024-08-19,Small
MERCH_01460,Merchant_1460,Transportation,UK,2024-05-19,Medium
MERCH_01461,Merchant_1461,Travel,USA,2024-01-04,Small
MERCH_01462,Merchant_1462,Education,USA,2024-03-06,Medium
MERCH_01463,Merchant_1463,Retail,Germany,2024-09-29,Medium
MERCH_01464,Merchant_1464,E-commerce,USA,2024-03-24,Large
MERCH_01465,Merchant_1465,Food & Dining,USA,2024-08-02,Small
MERCH_01466,Merchant_1466,E-commerce,Canada,2024-07-01,Small
MERCH_01467,Merchant_1467,Travel,Brazil,2024-08-08,Medium
MERCH_01468,Merchant_1468,Entertainment,UK,2024-06-24,Large
MERCH_01469,Merchant_1469,Education,UK,2024-04-02,Medium
MERCH_01470,Merchant_1470,Transportation,Canada,2024-10-18,Large
MERCH_01471,Merchant_1471,Transportation,USA,2024-04-24,Small
MERCH_01472,Merchant_1472,Retail,UK,2024-07-11,Small
MERCH_01473,Merchant_1473,Transportation,USA,2024-09-02,Medium
MERCH_01474,Merchant_1474,Healthcare,USA,2024-07-04,Large
MERCH_01475,Merchant_1475,Education,India,2024-07-17,Small
MERCH_01476,Merchant_1476,Food & Dining,Singapore,2024-04-01,Medium
MERCH_01477,Merchant_1477,Food & Dining,USA,2024-08-20,Medium
MERCH_01478,Merchant_1478,Transportation,UK,2024-07-08,Small
MERCH_01479,Merchant_1479,Utilities,India,2024-05-08,Medium
MERCH_01480,Merchant_1480,Travel,UK,2024-06-23,Medium
MERCH_01481,Merchant_1481,Education,UK,2024-05-12,Small
MERCH_01482,Merchant_1482,Food & Dining,Australia,2024-01-08,Medium
MERCH_01483,Merchant_1483,E-commerce,USA,2024-04-29,Medium
MERCH_01484,Merchant_1484,Food & Dining,Canada,2024-06-05,Small
MERCH_01485,Merchant_1485,Digital Services,USA,2024-10-26,Small
MERCH_01486,Merchant_1486,Healthcare,Australia,2024-09-18,Small
MERCH_01487,Merchant_1487,Transportation,USA,2024-10-20,Medium
MERCH_01488,Merchant_1488,Transportation,UK,2024-05-06,Small
MERCH_01489,Merchant_1489,Food & Dining,Canada,2024-08-17,Medium
MERCH_01490,Merchant_1490,E-commerce,Canada,2024-07-03,Medium
MERCH_01491,Merchant_1491,Retail,UK,2024-07-02,Enterprise
MERCH_01492,Merchant_1492,Healthcare,USA,2024-06-17,Large
MERCH_01493,Merchant_1493,Healthcare,France,2024-05-01,Large
MERCH_01494,Merchant_1494,Retail,USA,2024-07-23,Small
MERCH_01495,Merchant_1495,Food & Dining,USA,2024-06-01,Medium
MERCH_01496,Merchant_1496,Utilities,India,2024-03-27,Small
MERCH_01497,Merchant_1497,Education,USA,2024-04-02,Large
MERCH_01498,Merchant_1498,Entertainment,USA,2024-01-26,Large
MERCH_01499,Merchant_1499,Entertainment,USA,2024-10-23,Small
MERCH_01500,Merchant_1500,Transportation,USA,2024-05-14,Medium
MERCH_01501,Merchant_1501,Transportation,Canada,2024-08-12,Small
MERCH_01502,Merchant_1502,Digital Services,USA,2024-01-18,Small
MERCH_01503,Merchant_1503,Healthcare,Germany,2024-06-18,Small
MERCH_01504,Merchant_1504,Utilities,USA,2024-05-11,Large
MERCH_01505,Merchant_1505,Travel,USA,2024-05-13,Small
MERCH_01506,Merchant_1506,Healthcare,USA,2024-09-10,Small
MERCH_01507,Merchant_1507,Education,UK,2024-07-22,Medium
MERCH_01508,Merchant_1508,Travel,UK,2024-07-02,Small
MERCH_01509,Merchant_1509,Education,USA,2024-09-15,Small
MERCH_01510,Merchant_1510,Food & Dining,Australia,2024-04-12,Large
MERCH_01511,Merchant_1511,Travel,India,2024-01-06,Medium
MERCH_01512,Merchant_1512,Healthcare,Germany,2024-02-04,Enterprise
MERCH_01513,Merchant_1513,Retail,USA,2024-10-14,Small
MERCH_01514,Merchant_1514,Healthcare,France,2024-08-27,Small
MERCH_01515,Merchant_1515,Entertainment,USA,2024-07-16,Enterprise
MERCH_01516,Merchant_1516,Healthcare,France,2024-03-25,Large
MERCH_01517,Merchant_1517,Travel,Singapore,2024-08-16,Large
MERCH_01518,Merchant_1518,Education,Germany,2024-02-01,Small
MERCH_01519,Merchant_1519,Travel,Canada,2024-05-19,Large
MERCH_01520,Merchant_1520,Retail,Australia,2024-05-02,Large
MERCH_01521,Merchant_1521,Healthcare,USA,2024-09-18,Small
MERCH_01522,Merchant_1522,Transportation,USA,2024-10-03,Small
MERCH_01523,Merchant_1523,Entertainment,Canada,2024-06-18,Enterprise
MERCH_01524,Merchant_1524,Food & Dining,UK,2024-03-16,Medium
MERCH_01525,Merchant_1525,Utilities,USA,2024-09-22,Medium
MERCH_01526,Merchant_1526,Education,India,2024-08-18,Large
MERCH_01527,Merchant_1527,Utilities,UAE,2024-02-02,Small
MERCH_01528,Merchant_1528,E-commerce,Brazil,2024-06-29,Medium
MERCH_01529,Merchant_1529,Transportation,Canada,2024-09-22,Medium
MERCH_01530,Merchant_1530,Retail,Australia,2024-04-29,Small
MERCH_01531,Merchant_1531,Digital Services,USA,2024-05-18,Medium
MERCH_01532,Merchant_1532,Entertainment,India,2024-05-16,Small
MERCH_01533,Merchant_1533,E-commerce,USA,2024-04-25,Medium
MERCH_01534,Merchant_1534,Entertainment,Australia,2024-01-13,Enterprise
MERCH_01535,Merchant_1535,Education,UK,2024-03-08,Small
MERCH_01536,Merchant_1536,Food & Dining,Australia,2024-10-25,Medium
MERCH_01537,Merchant_1537,Travel,USA,2024-08-26,Medium
MERCH_01538,Merchant_1538,Entertainment,France,2024-05-02,Small
MERCH_01539,Merchant_1539,Digital Services,Canada,2024-10-08,Small
MERCH_01540,Merchant_1540,Entertainment,Canada,2024-06-11,Small
MERCH_01541,Merchant_1541,Entertainment,USA,2024-06-08,Small
MERCH_01542,Merchant_1542,E-commerce,UK,2024-05-18,Medium
MERCH_01543,Merchant_1543,Retail,Australia,2024-03-31,Medium
MERCH_01544,Merchant_1544,Travel,UK,2024-05-23,Small
MERCH_01545,Merchant_1545,Travel,France,2024-02-01,Large
MERCH_01546,Merchant_1546,Education,Canada,2024-03-20,Medium
MERCH_01547,Merchant_1547,Education,USA,2024-05-12,Medium
MERCH_01548,Merchant_1548,Travel,Singapore,2024-10-01,Small
MERCH_01549,Merchant_1549,E-commerce,Germany,2024-01-04,Medium
MERCH_01550,Merchant_1550,Entertainment,Germany,2024-06-03,Medium
MERCH_01551,Merchant_1551,Education,USA,2024-08-05,Small
MERCH_01552,Merchant_1552,Education,Australia,2024-09-20,Large
MERCH_01553,Merchant_1553,Utilities,UK,2024-09-25,Small
MERCH_01554,Merchant_1554,Digital Services,UK,2024-07-16,Small
MERCH_01555,Merchant_1555,Travel,France,2024-10-12,Medium
MERCH_01556,Merchant_1556,Healthcare,India,2024-01-24,Small
MERCH_01557,Merchant_1557,Healthcare,UK,2024-10-03,Medium
MERCH_01558,Merchant_1558,Healthcare,Canada,2024-08-19,Small
MERCH_01559,Merchant_1559,Food & Dining,India,2024-07-24,Small
MERCH_01560,Merchant_1560,Education,Brazil,2024-04-12,Medium
MERCH_01561,Merchant_1561,E-commerce,France,2024-05-10,Small
MERCH_01562,Merchant_1562,E-commerce,USA,2024-03-30,Medium
MERCH_01563,Merchant_1563,Entertainment,USA,2024-09-06,Large
MERCH_01564,Merchant_1564,Digital Services,India,2024-03-25,Small
MERCH_01565,Merchant_1565,Travel,Canada,2024-06-06,Medium
MERCH_01566,Merchant_1566,Digital Services,USA,2024-08-12,Small
MERCH_01567,Merchant_1567,Food & Dining,USA,2024-08-26,Large
MERCH_01568,Merchant_1568,Transportation,Canada,2024-02-23,Small
MERCH_01569,Merchant_1569,Digital Services,Canada,2024-02-27,Small
MERCH_01570,Merchant_1570,Utilities,Brazil,2024-06-28,Medium
MERCH_01571,Merchant_1571,Transportation,France,2024-08-16,Medium
MERCH_01572,Merchant_1572,Travel,UK,2024-10-08,Medium
MERCH_01573,Merchant_1573,Digital Services,India,2024-08-21,Enterprise
MERCH_01574,Merchant_1574,Entertainment,USA,2024-04-09,Small
MERCH_01575,Merchant_1575,Education,Canada,2024-09-02,Small
MERCH_01576,Merchant_1576,Transportation,Australia,2024-10-01,Small
MERCH_01577,Merchant_1577,Travel,Australia,2024-02-13,Small
MERCH_01578,Merchant_1578,Transportation,UK,2024-06-23,Small
MERCH_01579,Merchant_1579,Retail,Brazil,2024-07-27,Large
MERCH_01580,Merchant_1580,E-commerce,USA,2024-03-03,Small
MERCH_01581,Merchant_1581,Healthcare,USA,2024-07-25,Large
MERCH_01582,Merchant_1582,Utilities,USA,2024-03-21,Small
MERCH_01583,Merchant_1583,Food & Dining,Australia,2024-02-03,Small
MERCH_01584,Merchant_1584,Education,USA,2024-09-07,Medium
MERCH_01585,Merchant_1585,Healthcare,France,2024-04-18,Small
MERCH_01586,Merchant_1586,Transportation,USA,2024-07-12,Medium
MERCH_01587,Merchant_1587,Education,Canada,2024-08-30,Small
MERCH_01588,Merchant_1588,Retail,USA,2024-02-13,Small
MERCH_01589,Merchant_1589,Transportation,USA,2024-04-30,Small
MERCH_01590,Merchant_1590,Utilities,USA,2024-09-27,Large
MERCH_01591,Merchant_1591,E-commerce,USA,2024-09-10,Small
MERCH_01592,Merchant_1592,Entertainment,USA,2024-04-11,Medium
MERCH_01593,Merchant_1593,E-commerce,USA,2024-02-02,Medium
MERCH_01594,Merchant_1594,Utilities,UAE,2024-05-29,Small
MERCH_01595,Merchant_1595,Retail,UAE,2024-01-11,Enterprise
MERCH_01596,Merchant_1596,Healthcare,India,2024-04-20,Medium
MERCH_01597,Merchant_1597,Food & Dining,India,2024-02-08,Medium
MERCH_01598,Merchant_1598,Travel,Canada,2024-10-18,Medium
MERCH_01599,Merchant_1599,Entertainment,USA,2024-03-01,Small
MERCH_01600,Merchant_1600,Digital Services,UAE,2024-07-22,Medium
MERCH_01601,Merchant_1601,Travel,USA,2024-08-05,Small
MERCH_01602,Merchant_1602,Entertainment,Canada,2024-07-31,Small
MERCH_01603,Merchant_1603,Food & Dining,UK,2024-03-02,Enterprise
MERCH_01604,Merchant_1604,Education,USA,2024-08-05,Large
MERCH_01605,Merchant_1605,Retail,UK,2024-03-27,Large
MERCH_01606,Merchant_1606,Food & Dining,Canada,2024-06-08,Large
MERCH_01607,Merchant_1607,Travel,USA,2024-07-22,Medium
MERCH_01608,Merchant_1608,Digital Services,USA,2024-10-06,Small
MERCH_01609,Merchant_1609,Retail,France,2024-09-24,Small
MERCH_01610,Merchant_1610,Healthcare,UK,2024-10-22,Small
MERCH_01611,Merchant_1611,Healthcare,Germany,2024-08-08,Small
MERCH_01612,Merchant_1612,Travel,Australia,2024-09-02,Medium
MERCH_01613,Merchant_1613,Travel,Germany,2024-07-20,Small
MERCH_01614,Merchant_1614,Healthcare,France,2024-03-29,Medium
MERCH_01615,Merchant_1615,Transportation,Brazil,2024-02-08,Large
MERCH_01616,Merchant_1616,Travel,France,2024-09-14,Small
MERCH_01617,Merchant_1617,E-commerce,India,2024-03-11,Small
MERCH_01618,Merchant_1618,Travel,India,2024-04-02,Large
MERCH_01619,Merchant_1619,Entertainment,USA,2024-06-08,Small
MERCH_01620,Merchant_1620,Digital Services,Germany,2024-08-25,Small
MERCH_01621,Merchant_1621,Transportation,USA,2024-10-18,Small
MERCH_01622,Merchant_1622,E-commerce,Germany,2024-04-02,Small
MERCH_01623,Merchant_1623,Healthcare,USA,2024-03-05,Medium
