account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,latest_mrr,latest_arr,had_upgrade,had_downgrade,billing_frequency,auto_renew,distinct_features_used,total_usage_count,avg_usage_duration_secs,total_errors,beta_feature_events,total_tickets,avg_satisfaction,avg_resolution_hours,avg_first_response_min,critical_tickets,escalations,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,tenure_months,has_satisfaction_data,churn_label,churn_numeric,mrr_per_seat,critical_ticket_ratio,error_rate,beta_adoption_ratio,tickets_per_month,features_per_month,is_enterprise,is_us,has_support_interaction,engagement_score
A-96e141,Company_134,DevTools,UK,2023-08-12 00:00:00,partner,Basic,14,False,False,7,4975,59700,0,0,monthly,1,26,1730,2266.31,95,10,5,2.6,32.8,68.4,108,0,2024-09-22,budget,0.0,False,False,False,too expensive,13,1,Retained,0,355.36,21.6,0.0549,0.0058,0.3846,2.0,0,0,1,0.3598
A-96e141,Company_134,DevTools,UK,2023-08-12 00:00:00,partner,Basic,14,False,False,7,4975,59700,0,0,monthly,1,26,1730,2266.31,95,10,5,2.6,32.8,68.4,108,0,2024-07-22,budget,43.53,False,False,False,too expensive,11,1,Retained,0,355.36,21.6,0.0549,0.0058,0.4545,2.3636,0,0,1,0.3598
A-8145a0,Company_33,Cybersecurity,AU,2023-04-25 00:00:00,partner,Basic,2,True,False,12,4975,59700,1,0,monthly,1,32,4158,3127.77,162,30,6,2.0,23.67,90.17,128,0,2023-07-12,features,0.0,False,False,False,missing features,2,1,Retained,0,2487.5,21.3333,0.039,0.0072,3.0,16.0,0,0,1,0.6668
A-029f69,Company_129,Cybersecurity,CA,2024-03-07 00:00:00,event,Basic,3,False,False,16,4776,57312,1,0,monthly,1,37,1578,2872.32,84,18,2,1.5,42.0,108.0,84,0,2024-12-14,competitor,32.73,False,False,False,too expensive,9,1,Retained,0,1592.0,42.0,0.0532,0.0114,0.2222,4.1111,0,0,1,0.5457
A-029f69,Company_129,Cybersecurity,CA,2024-03-07 00:00:00,event,Basic,3,False,False,16,4776,57312,1,0,monthly,1,37,1578,2872.32,84,18,2,1.5,42.0,108.0,84,0,2024-10-31,competitor,0.0,False,False,False,switched to competitor,7,1,Retained,0,1592.0,42.0,0.0532,0.0114,0.2857,5.2857,0,0,1,0.5457
A-1f0ac7,Company_3,HealthTech,UK,2023-08-27 00:00:00,other,Basic,24,True,False,7,4776,57312,1,0,monthly,1,26,764,2500.68,42,10,2,0.0,29.0,174.0,41,0,2024-11-08,support,0.0,True,False,False,missing features,14,0,Retained,0,199.0,20.5,0.055,0.0131,0.1429,1.8571,0,0,1,0.3357
A-87aa7b,Company_433,HealthTech,US,2024-05-16 00:00:00,organic,Pro,24,True,False,16,4776,57312,1,1,monthly,1,31,2226,2924.24,105,18,3,0.0,27.33,72.67,144,72,2024-06-19,pricing,136.0,False,True,False,missing features,1,0,Retained,0,199.0,48.0,0.0472,0.0081,3.0,31.0,0,1,1,0.5236
A-c16cf7,Company_377,EdTech,US,2024-10-16 00:00:00,event,Pro,13,True,False,10,4776,57312,0,0,monthly,1,33,1731,2497.34,78,24,3,2.33,48.33,111.67,0,0,2024-11-08,budget,0.0,True,False,False,,0,1,Retained,0,367.38,0.0,0.0451,0.0139,3.0,33.0,0,1,1,0.4641
A-c16cf7,Company_377,EdTech,US,2024-10-16 00:00:00,event,Pro,13,True,False,10,4776,57312,0,0,monthly,1,33,1731,2497.34,78,24,3,2.33,48.33,111.67,0,0,2024-12-07,support,0.0,False,False,False,too expensive,1,1,Retained,0,367.38,0.0,0.0451,0.0139,3.0,33.0,0,1,1,0.4641
A-87aa7b,Company_433,HealthTech,US,2024-05-16 00:00:00,organic,Pro,24,True,False,16,4776,57312,1,1,monthly,1,31,2226,2924.24,105,18,3,0.0,27.33,72.67,144,72,2024-06-07,budget,0.0,False,False,False,,0,0,Retained,0,199.0,48.0,0.0472,0.0081,3.0,31.0,0,1,1,0.5236
A-029f69,Company_129,Cybersecurity,CA,2024-03-07 00:00:00,event,Basic,3,False,False,16,4776,57312,1,0,monthly,1,37,1578,2872.32,84,18,2,1.5,42.0,108.0,84,0,2024-06-17,budget,0.0,False,False,False,,3,1,Retained,0,1592.0,42.0,0.0532,0.0114,0.6667,12.3333,0,0,1,0.5457
A-474ad4,Company_261,EdTech,US,2023-11-28 00:00:00,organic,Basic,8,False,False,15,4776,57312,1,1,monthly,1,34,1815,2864.92,135,18,3,1.67,33.0,50.67,64,64,,,0.0,,,,,27,1,Retained,0,597.0,21.3333,0.0744,0.0099,0.1111,1.2593,0,1,1,0.5256
A-5ed98d,Company_479,DevTools,US,2024-06-22 00:00:00,partner,Basic,24,False,False,8,4776,57312,1,0,monthly,1,23,1560,2822.31,90,10,5,1.0,35.8,91.8,64,0,2024-10-02,competitor,0.0,False,True,False,missing features,3,1,Retained,0,199.0,12.8,0.0577,0.0064,1.6667,7.6667,0,1,1,0.3879
A-5ed98d,Company_479,DevTools,US,2024-06-22 00:00:00,partner,Basic,24,False,False,8,4776,57312,1,0,monthly,1,23,1560,2822.31,90,10,5,1.0,35.8,91.8,64,0,2024-09-27,features,0.0,False,False,False,missing features,3,1,Retained,0,199.0,12.8,0.0577,0.0064,1.6667,7.6667,0,1,1,0.3879
A-410e86,Company_210,FinTech,US,2024-11-10 00:00:00,organic,Basic,24,False,False,7,4776,57312,0,0,monthly,1,22,1460,3581.43,105,15,5,1.4,42.6,110.0,30,0,,,0.0,,,,,15,1,Retained,0,199.0,6.0,0.0719,0.0103,0.3333,1.4667,0,1,1,0.4669
A-016043,Company_405,EdTech,CA,2024-07-31 00:00:00,organic,Basic,4,True,False,11,4776,57312,1,0,monthly,1,26,1470,2810.11,63,9,3,1.33,30.33,78.0,94,0,2024-08-11,competitor,84.75,False,False,False,switched to competitor,0,1,Retained,0,1194.0,31.3333,0.0429,0.0061,3.0,26.0,0,0,1,0.4136
A-87aa7b,Company_433,HealthTech,US,2024-05-16 00:00:00,organic,Pro,24,True,False,16,4776,57312,1,1,monthly,1,31,2226,2924.24,105,18,3,0.0,27.33,72.67,144,72,2024-12-26,budget,0.0,True,False,False,switched to competitor,7,0,Retained,0,199.0,48.0,0.0472,0.0081,0.4286,4.4286,0,1,1,0.5236
A-cdf020,Company_345,DevTools,AU,2023-08-16 00:00:00,organic,Pro,23,False,False,8,4577,54924,1,0,monthly,1,25,1516,2988.05,72,16,4,3.0,29.5,39.25,80,0,2024-11-07,support,0.0,False,False,True,too expensive,14,1,Retained,0,199.0,20.0,0.0475,0.0106,0.2857,1.7857,0,0,1,0.4278
A-fe79a5,Company_81,HealthTech,IN,2024-02-21 00:00:00,ads,Basic,9,True,False,10,4577,54924,1,0,monthly,1,22,1340,2929.45,68,8,4,2.5,28.5,61.0,66,0,,,0.0,,,,,24,1,Retained,0,508.56,16.5,0.0507,0.006,0.1667,0.9167,0,0,1,0.3784
A-cdf020,Company_345,DevTools,AU,2023-08-16 00:00:00,organic,Pro,23,False,False,8,4577,54924,1,0,monthly,1,25,1516,2988.05,72,16,4,3.0,29.5,39.25,80,0,2023-12-08,budget,105.26,False,False,False,too expensive,3,1,Retained,0,199.0,20.0,0.0475,0.0106,1.3333,8.3333,0,0,1,0.4278
A-55f257,Company_496,FinTech,US,2023-12-21 00:00:00,organic,Basic,9,False,False,10,4577,54924,1,0,monthly,1,31,2856,2754.19,150,36,6,3.33,43.17,114.5,159,0,,,0.0,,,,,26,1,Retained,0,508.56,26.5,0.0525,0.0126,0.2308,1.1923,0,1,1,0.5371
A-3b37d9,Company_384,FinTech,US,2023-01-27 00:00:00,event,Enterprise,23,False,False,7,4577,54924,1,0,monthly,1,26,2255,2979.51,105,10,5,1.8,36.0,89.8,86,0,2023-12-26,budget,0.0,False,False,False,,10,1,Retained,0,199.0,17.2,0.0466,0.0044,0.5,2.6,1,1,1,0.4783
A-02fac6,Company_52,FinTech,US,2023-04-06 00:00:00,event,Pro,22,False,False,11,4577,54924,1,0,monthly,1,32,3084,3204.79,204,30,6,1.33,23.33,100.5,106,0,2024-08-21,support,0.0,False,False,False,missing features,16,1,Retained,0,208.05,17.6667,0.0661,0.0097,0.375,2.0,0,1,1,0.617
A-3b37d9,Company_384,FinTech,US,2023-01-27 00:00:00,event,Enterprise,23,False,False,7,4577,54924,1,0,monthly,1,26,2255,2979.51,105,10,5,1.8,36.0,89.8,86,0,2024-10-13,support,0.0,False,False,False,switched to competitor,20,1,Retained,0,199.0,17.2,0.0466,0.0044,0.25,1.3,1,1,1,0.4783
A-bb3bd4,Company_340,HealthTech,US,2024-01-27 00:00:00,ads,Basic,23,False,False,7,4577,54924,1,0,monthly,1,18,3465,3120.3,121,11,11,2.64,32.73,106.36,155,0,2024-05-30,pricing,0.0,True,False,False,missing features,4,1,Retained,0,199.0,14.0909,0.0349,0.0032,2.75,4.5,0,1,1,0.4769
A-bb3bd4,Company_340,HealthTech,US,2024-01-27 00:00:00,ads,Basic,23,False,False,7,4577,54924,1,0,monthly,1,18,3465,3120.3,121,11,11,2.64,32.73,106.36,155,0,2024-06-30,unknown,0.0,False,False,False,missing features,5,1,Retained,0,199.0,14.0909,0.0349,0.0032,2.2,3.6,0,1,1,0.4769
A-151c9a,Company_260,FinTech,US,2023-01-27 00:00:00,ads,Enterprise,23,False,False,5,4577,54924,0,1,monthly,1,28,732,3556.09,28,2,2,3.5,31.0,156.5,34,0,2023-11-04,support,35.6,False,False,False,missing features,9,1,Retained,0,199.0,17.0,0.0383,0.0027,0.2222,3.1111,1,1,1,0.4879
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14 00:00:00,event,Enterprise,13,False,False,10,4557,54684,0,0,monthly,1,29,2050,2898.39,225,5,5,2.4,28.6,99.0,220,0,2024-12-06,competitor,0.0,False,True,True,too expensive,5,1,Retained,0,350.54,44.0,0.1098,0.0024,1.0,5.8,1,0,1,0.4891
A-22d9d2,Company_188,DevTools,FR,2024-03-22 00:00:00,event,Pro,8,False,False,14,4508,54096,1,1,monthly,1,35,4692,3195.72,258,36,6,2.67,16.0,88.0,300,75,2024-10-17,pricing,0.0,False,False,False,,6,1,Retained,0,563.5,50.0,0.055,0.0077,1.0,5.8333,0,0,1,0.7371
A-854864,Company_38,FinTech,IN,2024-12-07 00:00:00,event,Enterprise,20,False,False,6,4459,53508,0,0,monthly,1,17,1240,3063.21,50,20,5,4.8,44.2,100.8,48,0,2024-12-24,support,8.47,True,False,False,switched to competitor,0,1,Retained,0,222.95,9.6,0.0403,0.0161,5.0,17.0,1,0,1,0.3359
A-781cc0,Company_499,EdTech,US,2024-09-04 00:00:00,organic,Pro,12,False,False,16,4378,52536,1,0,monthly,1,31,3456,3103.54,168,28,4,2.75,57.5,106.0,261,0,2024-10-12,support,0.0,True,False,False,,1,1,Retained,0,364.83,65.25,0.0486,0.0081,4.0,31.0,0,1,1,0.6141
A-c16101,Company_139,EdTech,IN,2024-09-06 00:00:00,other,Basic,7,False,False,10,4378,52536,1,1,monthly,1,31,2244,3381.53,116,36,4,1.25,28.0,82.0,220,55,2024-11-13,features,0.0,False,False,True,too expensive,2,1,Retained,0,625.43,55.0,0.0517,0.016,2.0,15.5,0,0,1,0.5819
A-6a4e2d,Company_46,EdTech,UK,2023-04-07 00:00:00,partner,Pro,9,False,False,11,4378,52536,1,1,monthly,1,27,1194,2928.2,62,6,2,4.5,18.5,141.0,0,59,2024-07-19,budget,0.0,False,False,False,,15,1,Retained,0,486.44,0.0,0.0519,0.005,0.1333,1.8,0,0,1,0.4239
A-781cc0,Company_499,EdTech,US,2024-09-04 00:00:00,organic,Pro,12,False,False,16,4378,52536,1,0,monthly,1,31,3456,3103.54,168,28,4,2.75,57.5,106.0,261,0,2024-12-09,budget,0.0,True,False,False,too expensive,3,1,Retained,0,364.83,65.25,0.0486,0.0081,1.3333,10.3333,0,1,1,0.6141
A-c16101,Company_139,EdTech,IN,2024-09-06 00:00:00,other,Basic,7,False,False,10,4378,52536,1,1,monthly,1,31,2244,3381.53,116,36,4,1.25,28.0,82.0,220,55,2024-12-19,features,0.0,False,True,False,,3,1,Retained,0,625.43,55.0,0.0517,0.016,1.3333,10.3333,0,0,1,0.5819
A-5f7781,Company_483,DevTools,US,2024-08-20 00:00:00,other,Pro,22,False,False,5,4378,52536,1,0,monthly,1,16,366,3861.39,20,4,2,2.0,28.5,42.0,36,0,2024-12-25,pricing,0.0,False,False,False,,4,1,Retained,0,199.0,18.0,0.0546,0.0109,0.5,4.0,0,1,1,0.3769
A-d42431,Company_378,FinTech,FR,2024-06-09 00:00:00,ads,Enterprise,22,True,False,9,4378,52536,1,1,monthly,1,26,1828,2848.17,136,24,4,2.0,24.25,119.5,141,0,2024-06-26,pricing,0.0,False,False,False,missing features,0,1,Retained,0,199.0,35.25,0.0744,0.0131,4.0,26.0,1,0,1,0.4382
A-3cc791,Company_423,EdTech,US,2024-01-10 00:00:00,other,Enterprise,6,False,False,8,4378,52536,0,0,monthly,1,28,2682,3239.83,180,30,6,2.83,48.33,95.83,138,46,2024-10-09,features,0.0,False,False,True,,8,1,Retained,0,729.67,23.0,0.0671,0.0112,0.75,3.5,1,1,1,0.5561
A-d42431,Company_378,FinTech,FR,2024-06-09 00:00:00,ads,Enterprise,22,True,False,9,4378,52536,1,1,monthly,1,26,1828,2848.17,136,24,4,2.0,24.25,119.5,141,0,2024-10-12,budget,17.42,True,False,False,switched to competitor,4,1,Retained,0,199.0,35.25,0.0744,0.0131,1.0,6.5,1,0,1,0.4382
A-832ec2,Company_19,FinTech,UK,2023-11-19 00:00:00,event,Enterprise,4,True,False,8,4378,52536,1,0,monthly,1,31,1533,3218.59,75,18,3,2.67,26.0,108.67,49,49,2024-09-15,pricing,0.0,True,False,False,switched to competitor,9,1,Retained,0,1094.5,16.3333,0.0489,0.0117,0.3333,3.4444,1,0,1,0.5221
A-a8b49c,Company_72,Cybersecurity,UK,2023-10-06 00:00:00,partner,Basic,7,False,False,12,4378,52536,1,0,monthly,1,27,545,3396.28,43,1,1,4.0,72.0,105.0,0,0,2024-06-17,features,0.0,False,False,False,missing features,8,1,Retained,0,625.43,0.0,0.0789,0.0018,0.125,3.375,0,0,1,0.4468
A-59f724,Company_432,HealthTech,US,2023-11-03 00:00:00,other,Enterprise,3,True,False,12,4378,52536,1,0,monthly,1,33,2784,3260.16,188,24,4,4.25,19.25,94.5,204,0,,,0.0,,,,,28,1,Retained,0,1459.33,51.0,0.0675,0.0086,0.1429,1.1786,1,1,1,0.6181
A-dcc3f1,Company_314,HealthTech,US,2023-12-27 00:00:00,event,Pro,21,False,False,8,4378,52536,0,1,monthly,1,31,4500,2874.13,288,54,9,2.11,35.67,83.44,288,0,2024-10-10,features,0.0,False,False,False,switched to competitor,9,1,Retained,0,208.48,32.0,0.064,0.012,1.0,3.4444,0,1,1,0.6431
A-dcc3f1,Company_314,HealthTech,US,2023-12-27 00:00:00,event,Pro,21,False,False,8,4378,52536,0,1,monthly,1,31,4500,2874.13,288,54,9,2.11,35.67,83.44,288,0,2024-07-16,support,0.0,False,False,False,too expensive,6,1,Retained,0,208.48,32.0,0.064,0.012,1.5,5.1667,0,1,1,0.6431
A-832ec2,Company_19,FinTech,UK,2023-11-19 00:00:00,event,Enterprise,4,True,False,8,4378,52536,1,0,monthly,1,31,1533,3218.59,75,18,3,2.67,26.0,108.67,49,49,2023-12-19,unknown,0.0,False,False,False,too expensive,1,1,Retained,0,1094.5,16.3333,0.0489,0.0117,3.0,31.0,1,0,1,0.5221
A-6843f2,Company_335,HealthTech,CA,2024-12-10 00:00:00,ads,Enterprise,21,False,False,9,4179,50148,0,1,monthly,1,24,962,2748.35,34,6,2,3.0,36.5,78.0,46,0,,,0.0,,,,,14,1,Retained,0,199.0,23.0,0.0353,0.0062,0.1429,1.7143,1,0,1,0.3563
A-bbe56f,Company_406,HealthTech,US,2023-02-16 00:00:00,ads,Enterprise,21,False,False,5,4179,50148,1,0,monthly,1,13,928,2754.73,32,16,4,3.0,26.25,120.5,44,0,,,0.0,,,,,36,1,Retained,0,199.0,11.0,0.0345,0.0172,0.1111,0.3611,1,1,1,0.2369
A-e40f45,Company_317,HealthTech,US,2024-04-18 00:00:00,organic,Pro,21,False,False,7,4179,50148,1,0,monthly,1,29,2807,2732.31,182,35,7,1.86,26.71,96.29,180,0,2024-11-09,budget,101.23,False,False,False,missing features,6,1,Retained,0,199.0,25.7143,0.0648,0.0125,1.1667,4.8333,0,1,1,0.5101
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11 00:00:00,organic,Basic,21,False,False,5,4179,50148,0,1,monthly,1,15,984,2666.88,42,12,6,1.5,23.5,92.33,85,0,2024-08-15,pricing,0.0,False,True,False,too expensive,2,1,Retained,0,199.0,14.1667,0.0427,0.0122,3.0,7.5,0,1,1,0.2505
A-e7beab,Company_458,EdTech,DE,2023-10-20 00:00:00,organic,Enterprise,5,False,False,7,4179,50148,0,0,monthly,1,22,2238,3640.94,102,12,6,2.67,36.67,124.67,72,0,2024-04-25,features,0.0,False,True,False,missing features,6,1,Retained,0,835.8,12.0,0.0456,0.0054,1.0,3.6667,1,0,1,0.5174
A-e5d6ab,Company_7,EdTech,US,2023-04-15 00:00:00,partner,Pro,3,False,False,10,4179,50148,0,0,monthly,1,29,1146,2719.66,69,15,3,0.0,42.67,57.0,82,0,2024-05-11,competitor,0.0,True,False,False,,12,0,Retained,0,1393.0,27.3333,0.0602,0.0131,0.25,2.4167,0,1,1,0.4166
A-e5d6ab,Company_7,EdTech,US,2023-04-15 00:00:00,partner,Pro,3,False,False,10,4179,50148,0,0,monthly,1,29,1146,2719.66,69,15,3,0.0,42.67,57.0,82,0,2023-04-24,features,0.0,False,False,False,switched to competitor,0,0,Retained,0,1393.0,27.3333,0.0602,0.0131,3.0,29.0,0,1,1,0.4166
A-b20d99,Company_29,HealthTech,IN,2023-09-27 00:00:00,other,Basic,20,False,False,7,3980,47760,1,0,monthly,1,22,658,3188.3,24,10,2,3.5,61.5,27.0,0,0,2024-03-04,features,0.0,False,False,False,missing features,5,1,Retained,0,199.0,0.0,0.0365,0.0152,0.4,4.4,0,0,1,0.3732
A-9289f6,Company_104,EdTech,US,2023-05-31 00:00:00,event,Enterprise,1,False,False,12,3969,47628,1,0,monthly,1,33,3852,2946.69,228,42,6,2.17,37.5,70.0,204,0,2023-08-24,support,17.93,False,False,False,too expensive,2,1,Retained,0,3969.0,34.0,0.0592,0.0109,3.0,16.5,1,1,1,0.6379
A-ffc04f,Company_307,EdTech,US,2024-06-06 00:00:00,ads,Pro,13,False,False,15,3781,45372,0,1,monthly,1,37,5999,3224.97,448,49,7,2.57,17.71,58.57,258,86,2024-08-03,unknown,0.0,False,False,False,,1,1,Retained,0,290.85,36.8571,0.0747,0.0082,7.0,37.0,0,1,1,0.8346
A-e888d1,Company_102,Cybersecurity,US,2023-03-28 00:00:00,other,Pro,14,False,False,11,3781,45372,1,0,monthly,1,31,2760,3040.13,180,25,5,2.4,43.0,104.0,159,53,2024-11-29,features,6.38,False,False,False,switched to competitor,20,1,Retained,0,270.07,31.8,0.0652,0.0091,0.25,1.55,0,1,1,0.5676
A-e888d1,Company_102,Cybersecurity,US,2023-03-28 00:00:00,other,Pro,14,False,False,11,3781,45372,1,0,monthly,1,31,2760,3040.13,180,25,5,2.4,43.0,104.0,159,53,2023-09-24,support,0.0,False,False,False,missing features,5,1,Retained,0,270.07,31.8,0.0652,0.0091,1.0,6.2,0,1,1,0.5676
A-e888d1,Company_102,Cybersecurity,US,2023-03-28 00:00:00,other,Pro,14,False,False,11,3781,45372,1,0,monthly,1,31,2760,3040.13,180,25,5,2.4,43.0,104.0,159,53,2023-06-06,budget,0.0,False,False,False,too expensive,2,1,Retained,0,270.07,31.8,0.0652,0.0091,2.5,15.5,0,1,1,0.5676
A-443f6f,Company_304,Cybersecurity,US,2024-12-07 00:00:00,organic,Basic,19,False,False,9,3781,45372,1,0,monthly,1,31,2108,2824.09,112,16,4,3.5,28.0,122.25,112,0,,,0.0,,,,,15,1,Retained,0,199.0,28.0,0.0531,0.0076,0.2667,2.0667,0,1,1,0.5045
A-508199,Company_208,FinTech,AU,2024-01-28 00:00:00,event,Basic,19,False,False,5,3781,45372,0,0,monthly,1,16,693,3349.54,45,6,3,1.0,50.67,67.33,24,0,,,0.0,,,,,25,1,Retained,0,199.0,8.0,0.0649,0.0087,0.12,0.64,0,0,1,0.3308
A-05d3b3,Company_213,DevTools,AU,2023-05-28 00:00:00,ads,Basic,9,True,False,13,3781,45372,0,0,monthly,1,32,3852,3021.3,132,24,6,2.17,31.5,48.33,192,0,2024-03-12,unknown,0.0,False,False,False,switched to competitor,9,1,Retained,0,420.11,32.0,0.0343,0.0062,0.6667,3.5556,0,0,1,0.6365
A-05d3b3,Company_213,DevTools,AU,2023-05-28 00:00:00,ads,Basic,9,True,False,13,3781,45372,0,0,monthly,1,32,3852,3021.3,132,24,6,2.17,31.5,48.33,192,0,2024-09-09,unknown,0.0,False,False,False,switched to competitor,15,1,Retained,0,420.11,32.0,0.0343,0.0062,0.4,2.1333,0,0,1,0.6365
A-1b707d,Company_56,Cybersecurity,US,2023-07-14 00:00:00,organic,Enterprise,1,False,False,8,3781,45372,1,0,monthly,1,27,1197,2906.74,36,9,3,0.0,42.67,75.33,0,0,2023-07-21,competitor,0.0,False,False,True,missing features,0,0,Retained,0,3781.0,0.0,0.0301,0.0075,3.0,27.0,1,1,1,0.4214
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19 00:00:00,event,Basic,50,False,False,8,3675,44100,0,0,monthly,1,27,1744,3486.17,136,20,4,2.25,32.0,55.25,82,0,2024-04-12,competitor,0.0,False,False,False,missing features,6,1,Retained,0,73.5,20.5,0.078,0.0115,0.6667,4.5,0,0,1,0.5244
A-51ec1b,Company_247,DevTools,US,2023-11-08 00:00:00,ads,Enterprise,7,False,False,6,3582,42984,1,1,monthly,1,19,849,3970.07,36,9,3,3.33,52.33,150.0,28,28,2023-12-09,unknown,0.0,True,False,True,too expensive,1,1,Retained,0,511.71,9.3333,0.0424,0.0106,3.0,19.0,1,1,1,0.4496
A-712533,Company_498,EdTech,US,2023-07-31 00:00:00,organic,Pro,18,False,False,12,3582,42984,1,0,monthly,1,32,2855,3273.75,175,20,5,3.0,37.4,97.2,110,0,2024-07-18,unknown,0.0,True,False,False,missing features,11,1,Retained,0,199.0,22.0,0.0613,0.007,0.4545,2.9091,0,1,1,0.613
A-328bd0,Company_237,HealthTech,AU,2023-05-16 00:00:00,partner,Enterprise,18,False,False,13,3582,42984,1,1,monthly,1,30,2840,2659.18,245,25,5,2.2,46.0,68.2,122,0,,,0.0,,,,,33,1,Retained,0,199.0,24.4,0.0863,0.0088,0.1515,0.9091,1,0,1,0.5135
A-f446b6,Company_36,DevTools,DE,2023-05-12 00:00:00,ads,Pro,5,True,False,9,3582,42984,0,0,monthly,1,27,3008,3269.62,248,24,8,2.12,30.75,82.5,234,39,,,0.0,,,,,33,1,Retained,0,716.4,29.25,0.0824,0.008,0.2424,0.8182,0,0,1,0.5672
A-5a3eb9,Company_283,DevTools,CA,2023-08-20 00:00:00,other,Enterprise,18,True,False,13,3582,42984,0,1,monthly,1,34,2166,3143.19,102,21,3,0.0,24.0,83.0,138,0,2024-04-14,features,0.0,True,False,False,,7,0,Retained,0,199.0,46.0,0.0471,0.0097,0.4286,4.8571,1,0,1,0.58
A-5a3eb9,Company_283,DevTools,CA,2023-08-20 00:00:00,other,Enterprise,18,True,False,13,3582,42984,0,1,monthly,1,34,2166,3143.19,102,21,3,0.0,24.0,83.0,138,0,2024-04-28,pricing,0.0,False,False,False,missing features,8,0,Retained,0,199.0,46.0,0.0471,0.0097,0.375,4.25,1,0,1,0.58
A-fa2041,Company_211,HealthTech,US,2024-05-29 00:00:00,organic,Pro,15,True,False,12,3582,42984,0,0,monthly,1,34,552,2578.08,34,6,1,3.0,16.0,99.0,0,0,2024-07-13,competitor,0.0,False,False,False,switched to competitor,1,1,Retained,0,238.8,0.0,0.0616,0.0109,1.0,34.0,0,1,1,0.4197
A-5a3eb9,Company_283,DevTools,CA,2023-08-20 00:00:00,other,Enterprise,18,True,False,13,3582,42984,0,1,monthly,1,34,2166,3143.19,102,21,3,0.0,24.0,83.0,138,0,2024-06-12,competitor,58.37,False,False,False,missing features,9,0,Retained,0,199.0,46.0,0.0471,0.0097,0.3333,3.7778,1,0,1,0.58
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07 00:00:00,event,Basic,8,True,False,7,3528,42336,0,0,monthly,1,23,1316,2173.44,68,24,4,2.75,16.5,84.75,108,0,2024-12-08,unknown,0.0,False,False,False,missing features,0,1,Retained,0,441.0,27.0,0.0517,0.0182,4.0,23.0,0,1,1,0.293
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07 00:00:00,event,Basic,8,True,False,7,3528,42336,0,0,monthly,1,23,1316,2173.44,68,24,4,2.75,16.5,84.75,108,0,2024-12-21,budget,92.5,False,False,False,,0,1,Retained,0,441.0,27.0,0.0517,0.0182,4.0,23.0,0,1,1,0.293
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07 00:00:00,event,Basic,8,True,False,7,3528,42336,0,0,monthly,1,23,1316,2173.44,68,24,4,2.75,16.5,84.75,108,0,2024-12-28,unknown,7.26,True,False,False,switched to competitor,0,1,Retained,0,441.0,27.0,0.0517,0.0182,4.0,23.0,0,1,1,0.293
A-4ef964,Company_262,HealthTech,US,2024-03-07 00:00:00,organic,Pro,17,False,False,9,3430,41160,0,0,monthly,1,31,1461,3074.76,99,18,3,2.67,42.67,86.33,49,0,2024-06-19,budget,0.0,True,False,False,too expensive,3,1,Retained,0,201.76,16.3333,0.0678,0.0123,1.0,10.3333,0,1,1,0.5001
A-2edab2,Company_301,HealthTech,US,2023-11-17 00:00:00,event,Enterprise,17,False,False,10,3383,40596,1,0,monthly,1,28,1948,3421.36,104,20,4,0.75,30.0,102.25,47,0,2024-06-23,features,0.0,False,False,False,too expensive,7,1,Retained,0,199.0,11.75,0.0534,0.0103,0.5714,4.0,1,1,1,0.5383
A-2edab2,Company_301,HealthTech,US,2023-11-17 00:00:00,event,Enterprise,17,False,False,10,3383,40596,1,0,monthly,1,28,1948,3421.36,104,20,4,0.75,30.0,102.25,47,0,2023-12-21,unknown,168.73,False,False,False,switched to competitor,1,1,Retained,0,199.0,11.75,0.0534,0.0103,4.0,28.0,1,1,1,0.5383
A-a2485e,Company_467,FinTech,US,2024-08-04 00:00:00,event,Pro,3,True,False,6,3383,40596,0,1,monthly,1,22,317,3665.96,13,5,0,0.0,0.0,0.0,0,0,,,0.0,,,,,19,0,Retained,0,1127.67,0.0,0.041,0.0158,0.0,1.1579,0,1,0,0.4142
A-db5e9e,Company_442,DevTools,US,2024-11-09 00:00:00,partner,Basic,4,False,False,8,3383,40596,0,1,monthly,1,29,1172,2997.46,54,14,2,5.0,66.0,97.5,0,0,2024-12-29,pricing,0.0,False,False,False,missing features,1,1,Retained,0,845.75,0.0,0.0461,0.0119,2.0,29.0,0,1,1,0.4529
A-7cfe77,Company_367,DevTools,US,2024-07-10 00:00:00,ads,Pro,69,False,False,5,3381,40572,1,1,monthly,1,16,1435,3030.63,77,7,7,2.0,30.71,105.57,57,0,2024-09-09,unknown,0.0,False,True,False,,1,1,Retained,0,49.0,8.1429,0.0537,0.0049,7.0,16.0,0,1,1,0.3318
