user_id,signup_date,user_type,age_group,country,verification_status,account_balance,total_lifetime_transactions,total_lifetime_value,last_active_date
USER_035200,2024-06-07,Consumer,35-44,USA,Unverified,36.82,9,5987.73,2024-10-21 15:37:47
USER_035201,2024-07-18,Business,25-34,USA,Verified,7.55,10,1255.78,2024-10-03 12:43:55
USER_035202,2024-02-02,Business,18-24,USA,Verified,109.67,6,2674.52,2024-08-30 18:00:05
USER_035203,2024-08-19,Consumer,55+,UK,Unverified,37.4,10,695.48,2024-09-09 14:36:45
USER_035204,2024-04-02,Consumer,18-24,Canada,Verified,10.9,12,1479.47,2024-10-07 18:08:27
USER_035205,2024-02-25,Consumer,18-24,UK,Unverified,1.57,12,512.83,2024-10-24 10:19:53
USER_035206,2024-07-04,Consumer,45-54,USA,Verified,6.47,18,1542.8,2024-10-20 00:29:20
USER_035207,2024-01-29,Consumer,18-24,Brazil,Verified,112.17,9,638.85,2024-10-23 18:03:33
USER_035208,2024-06-22,Consumer,35-44,USA,Verified,34.05,11,2222.6,2024-09-26 01:05:22
USER_035209,2024-03-17,Business,45-54,USA,Unverified,115.65,12,663.3,2024-10-11 10:48:08
USER_035210,2024-01-05,Consumer,25-34,Australia,Unverified,5.32,13,4528.24,2024-10-21 22:21:27
USER_035211,2024-07-03,Consumer,18-24,USA,Unverified,11.52,9,1150.7,2024-07-23 12:06:37
USER_035212,2024-04-26,Business,25-34,France,Unverified,3.86,5,3391.66,2024-09-08 16:36:38
USER_035213,2024-06-18,Consumer,45-54,USA,Verified,496.9,8,1838.32,2024-10-24 16:21:07
USER_035214,2024-04-11,Consumer,25-34,Canada,Verified,109.68,7,1157.8,2024-06-21 11:58:07
USER_035215,2024-02-14,Consumer,25-34,India,Verified,23.0,12,1113.55,2024-10-22 19:05:55
USER_035216,2024-04-06,Premium,18-24,USA,Verified,6.84,10,1773.39,2024-10-25 10:11:19
USER_035217,2024-03-01,Consumer,45-54,France,Verified,49.96,15,1905.68,2024-10-20 05:29:14
USER_035218,2024-09-20,Consumer,25-34,India,Verified,3.12,13,8296.16,2024-10-26 09:51:49
USER_035219,2024-05-19,Business,25-34,UAE,Unverified,122.47,9,876.7,2024-09-14 10:02:34
USER_035220,2024-07-09,Consumer,35-44,USA,Verified,35.62,18,2159.12,2024-10-17 18:00:36
USER_035221,2024-07-30,Business,35-44,Canada,Unverified,450.05,5,720.75,2024-10-11 20:37:40
USER_035222,2024-01-09,Consumer,25-34,USA,Unverified,108.1,9,1873.33,2024-10-19 16:27:31
USER_035223,2024-06-17,Premium,45-54,UK,Verified,28.63,15,1376.44,2024-10-19 15:50:06
USER_035224,2024-04-27,Business,18-24,USA,Verified,1.22,11,726.65,2024-10-16 19:01:53
USER_035225,2024-05-27,Consumer,18-24,Brazil,Unverified,829.78,11,829.97,2024-10-18 20:22:41
USER_035226,2024-03-17,Consumer,18-24,USA,Verified,35.46,5,640.96,2024-10-24 09:14:02
USER_035227,2024-05-04,Business,18-24,UAE,Verified,132.35,9,829.78,2024-10-13 08:17:50
USER_035228,2024-03-17,Consumer,25-34,UK,Verified,52.18,7,593.01,2024-07-22 15:20:13
USER_035229,2024-03-05,Consumer,18-24,UK,Unverified,82.87,10,997.57,2024-10-14 21:06:15
USER_035230,2024-03-04,Business,25-34,Canada,Unverified,14.44,8,923.22,2024-10-21 17:23:58
USER_035231,2024-01-04,Consumer,55+,USA,Verified,12.63,11,2095.74,2024-10-17 18:47:41
USER_035232,2024-02-13,Consumer,45-54,India,Verified,4.9,8,507.57,2024-10-23 21:48:24
USER_035233,2024-03-16,Consumer,25-34,Australia,Verified,147.86,8,804.44,2024-10-21 10:22:17
USER_035234,2024-10-23,Consumer,25-34,India,Verified,315.53,13,1293.5,2024-10-10 14:35:03
USER_035235,2024-05-18,Consumer,25-34,UK,Verified,1106.38,5,1503.5,2024-10-11 10:53:00
USER_035236,2024-05-12,Consumer,45-54,UK,Unverified,16.57,14,2329.42,2024-10-05 11:42:11
USER_035237,2024-04-25,Business,18-24,Singapore,Unverified,26.3,12,869.13,2024-10-18 08:32:31
USER_035238,2024-02-25,Consumer,35-44,Canada,Pending,141.1,7,555.81,2024-09-10 06:01:21
USER_035239,2024-05-21,Consumer,18-24,India,Verified,73.59,8,747.93,2024-07-28 06:16:44
USER_035240,2024-02-08,Business,35-44,USA,Verified,54.13,10,719.7,2024-09-30 10:54:12
USER_035241,2024-05-23,Consumer,35-44,Canada,Verified,53.33,7,532.39,2024-07-20 06:48:47
USER_035242,2024-01-16,Consumer,25-34,Germany,Verified,23.82,14,1106.13,2024-09-01 22:32:36
USER_035243,2024-10-02,Business,18-24,USA,Verified,63.62,13,849.24,2024-08-18 12:47:26
USER_035244,2024-09-05,Consumer,35-44,India,Unverified,123.55,9,679.16,2024-10-14 06:11:34
USER_035245,2024-09-19,Consumer,18-24,UK,Verified,0.66,10,1645.6,2024-08-03 22:39:16
USER_035246,2024-04-23,Consumer,25-34,Australia,Verified,25.29,12,1345.4,2024-10-21 19:11:52
USER_035247,2024-05-15,Consumer,25-34,Australia,Verified,686.32,12,1208.89,2024-10-22 11:40:53
USER_035248,2024-04-10,Business,35-44,France,Verified,155.23,15,3190.06,2024-10-26 21:55:04
USER_035249,2024-08-26,Consumer,25-34,UK,Verified,16.81,6,409.08,2024-09-21 09:00:11
USER_035250,2024-09-03,Consumer,25-34,Canada,Unverified,72.16,8,1220.78,2024-09-16 17:16:11
USER_035251,2024-10-05,Business,25-34,Australia,Verified,142.55,8,2141.83,2024-10-22 17:13:53
USER_035252,2024-03-18,Consumer,25-34,USA,Verified,53.5,15,1780.57,2024-10-01 22:23:15
USER_035253,2024-06-04,Consumer,35-44,India,Verified,1105.8,11,814.14,2024-10-17 01:36:04
USER_035254,2024-01-24,Consumer,45-54,USA,Verified,5.29,11,885.05,2024-10-08 05:55:38
USER_035255,2024-03-17,Consumer,18-24,UK,Verified,31.53,8,590.91,2024-10-24 12:03:09
USER_035256,2024-02-19,Consumer,35-44,USA,Unverified,50.95,10,1001.46,2024-10-09 08:48:23
USER_035257,2024-02-28,Consumer,18-24,UAE,Verified,31.11,13,1528.35,2024-09-20 10:33:40
USER_035258,2024-08-06,Consumer,35-44,France,Verified,23.12,9,1727.04,2024-10-14 09:24:05
USER_035259,2024-09-28,Consumer,35-44,UAE,Verified,15.49,11,1199.98,2024-10-26 18:57:43
USER_035260,2024-03-16,Consumer,35-44,USA,Verified,1747.64,10,3644.02,2024-10-22 15:11:08
USER_035261,2024-04-26,Premium,25-34,Singapore,Verified,59.49,3,162.79,2024-08-27 19:29:47
USER_035262,2024-02-17,Consumer,18-24,USA,Verified,230.12,8,347.81,2024-10-02 11:40:02
USER_035263,2024-04-21,Consumer,25-34,USA,Verified,50.58,10,1169.01,2024-08-10 17:14:33
USER_035264,2024-09-08,Consumer,18-24,USA,Unverified,255.29,10,831.47,2024-10-21 16:56:32
USER_035265,2024-10-16,Consumer,25-34,USA,Unverified,27.75,7,1738.15,2024-10-13 00:33:42
USER_035266,2024-09-21,Consumer,45-54,France,Unverified,793.59,9,1603.8,2024-10-17 20:10:51
USER_035267,2024-02-11,Premium,25-34,Germany,Verified,7.26,9,920.15,2024-09-10 21:10:01
USER_035268,2024-09-14,Business,35-44,UK,Verified,32.87,10,757.29,2024-08-27 19:21:27
USER_035269,2024-02-25,Consumer,25-34,USA,Verified,26.07,11,1773.02,2024-08-19 09:59:44
USER_035270,2024-01-08,Consumer,18-24,UK,Unverified,318.1,13,1637.38,2024-10-07 19:37:04
USER_035271,2024-01-22,Consumer,25-34,Singapore,Verified,12.36,7,569.66,2024-07-24 18:08:15
USER_035272,2024-10-17,Consumer,18-24,USA,Verified,30.56,8,663.02,2024-10-14 12:09:41
USER_035273,2024-07-15,Consumer,45-54,France,Verified,50.18,9,537.46,2024-10-15 07:00:02
USER_035274,2024-03-18,Consumer,35-44,USA,Pending,38.36,8,894.89,2024-10-13 18:45:50
USER_035275,2024-06-08,Consumer,55+,Australia,Verified,4.61,11,571.03,2024-10-08 14:02:43
USER_035276,2024-03-24,Consumer,55+,Canada,Unverified,32.01,6,331.13,2024-10-04 04:02:03
USER_035277,2024-07-28,Consumer,35-44,Germany,Verified,181.68,10,584.73,2024-10-24 13:04:19
USER_035278,2024-06-25,Business,35-44,USA,Verified,25.94,12,1824.89,2024-10-20 18:17:05
USER_035279,2024-08-25,Business,25-34,France,Verified,100.93,11,968.54,2024-08-01 03:11:16
USER_035280,2024-09-22,Consumer,25-34,USA,Verified,185.9,9,653.46,2024-09-27 20:56:44
USER_035281,2024-08-10,Consumer,45-54,Germany,Verified,253.03,10,569.44,2024-09-27 08:09:33
USER_035282,2024-04-21,Consumer,25-34,UK,Unverified,166.82,9,891.99,2024-10-23 11:04:09
USER_035283,2024-06-19,Business,35-44,USA,Verified,224.57,9,2729.64,2024-08-10 20:09:39
USER_035284,2024-07-04,Premium,35-44,UK,Verified,115.5,6,764.23,2024-08-14 08:15:43
USER_035285,2024-09-15,Business,35-44,USA,Verified,19.01,8,1057.33,2024-10-23 18:59:29
USER_035286,2024-08-30,Consumer,35-44,USA,Verified,85.01,8,1387.38,2024-08-14 10:58:49
USER_035287,2024-08-19,Consumer,25-34,USA,Verified,29.25,5,248.8,2024-09-24 16:29:46
USER_035288,2024-05-24,Consumer,35-44,Germany,Verified,58.75,11,838.13,2024-10-24 22:02:38
USER_035289,2024-06-26,Consumer,45-54,USA,Unverified,1077.22,8,2413.2,2024-10-18 12:59:02
USER_035290,2024-03-06,Consumer,25-34,Singapore,Unverified,876.84,9,2642.54,2024-08-10 23:08:01
USER_035291,2024-08-01,Consumer,18-24,India,Verified,7.85,7,1507.83,2024-09-18 20:48:26
USER_035292,2024-04-19,Consumer,35-44,USA,Unverified,30.0,11,934.21,2024-10-03 12:06:40
USER_035293,2024-06-02,Consumer,25-34,Canada,Unverified,58.6,8,394.24,2024-08-15 17:36:16
USER_035294,2024-09-14,Consumer,25-34,Australia,Verified,73.09,15,1271.8,2024-08-29 21:42:31
USER_035295,2024-09-24,Business,18-24,USA,Verified,48.98,8,316.0,2024-10-11 19:34:32
USER_035296,2024-09-29,Consumer,35-44,USA,Verified,488.56,7,1529.67,2024-09-05 18:17:02
USER_035297,2024-03-14,Business,35-44,UK,Verified,14.74,11,933.67,2024-10-21 17:34:34
USER_035298,2024-04-10,Business,35-44,Canada,Verified,90.06,9,1366.57,2024-09-24 12:33:25
USER_035299,2024-09-09,Consumer,55+,USA,Unverified,93.57,7,1619.0,2024-07-06 11:20:39
USER_035300,2024-03-17,Consumer,25-34,UK,Verified,306.24,13,1130.74,2024-10-18 20:37:56
USER_035301,2024-06-10,Consumer,45-54,USA,Unverified,142.58,9,1169.11,2024-10-21 19:18:12
USER_035302,2024-06-08,Business,35-44,India,Verified,92.25,6,593.98,2024-09-28 14:07:36
USER_035303,2024-05-31,Consumer,35-44,Brazil,Pending,589.96,5,1815.82,2024-09-10 07:41:35
USER_035304,2024-04-05,Business,35-44,France,Verified,228.65,9,2626.52,2024-10-26 01:00:21
USER_035305,2024-03-06,Consumer,25-34,USA,Verified,221.79,9,3373.54,2024-10-14 21:58:29
USER_035306,2024-06-13,Consumer,25-34,France,Unverified,951.89,10,856.44,2024-10-23 18:36:23
USER_035307,2024-04-13,Premium,45-54,Canada,Verified,20.4,10,1539.37,2024-10-23 19:41:54
USER_035308,2024-06-16,Consumer,18-24,India,Verified,166.67,9,1705.27,2024-10-12 19:03:20
USER_035309,2024-02-29,Consumer,18-24,UK,Verified,224.12,12,1630.45,2024-08-10 06:50:19
USER_035310,2024-02-04,Consumer,18-24,UAE,Unverified,29.35,9,1251.76,2024-09-13 13:56:01
USER_035311,2024-08-26,Consumer,35-44,Australia,Verified,111.6,8,535.13,2024-10-07 22:56:10
USER_035312,2024-09-26,Consumer,45-54,USA,Unverified,43.18,10,931.42,2024-10-15 22:59:22
USER_035313,2024-10-12,Consumer,18-24,Germany,Verified,10.55,9,1424.82,2024-10-08 08:12:11
USER_035314,2024-04-05,Consumer,18-24,Canada,Unverified,78.87,5,744.43,2024-10-09 15:05:17
USER_035315,2024-10-10,Business,25-34,France,Verified,70.55,8,679.58,2024-10-14 05:40:43
USER_035316,2024-01-13,Consumer,45-54,UK,Verified,25.12,8,381.78,2024-09-16 11:59:31
USER_035317,2024-06-18,Consumer,18-24,USA,Verified,8.12,7,649.17,2024-08-11 07:33:36
USER_035318,2024-01-24,Consumer,18-24,UK,Verified,136.08,6,602.24,2024-10-06 19:47:41
USER_035319,2024-05-07,Consumer,18-24,Germany,Verified,8.94,17,1828.61,2024-10-24 20:11:54
USER_035320,2024-05-08,Consumer,45-54,USA,Verified,97.34,7,1123.12,2024-08-19 00:14:47
USER_035321,2024-06-21,Consumer,18-24,Brazil,Verified,48.26,11,2392.81,2024-10-13 15:27:06
USER_035322,2024-07-06,Consumer,45-54,USA,Unverified,42.49,7,1474.57,2024-08-13 03:49:10
USER_035323,2024-04-27,Consumer,25-34,Canada,Pending,115.18,10,809.35,2024-07-04 13:32:04
USER_035324,2024-10-10,Premium,25-34,USA,Verified,185.87,17,1555.21,2024-10-18 15:18:24
USER_035325,2024-09-26,Consumer,25-34,USA,Verified,85.09,7,798.61,2024-09-15 15:41:47
USER_035326,2024-04-05,Consumer,25-34,Canada,Verified,72.02,4,322.51,2024-10-21 17:42:22
USER_035327,2024-09-18,Consumer,25-34,UK,Verified,17.56,8,1567.57,2024-09-15 09:05:19
USER_035328,2024-08-29,Business,45-54,UAE,Verified,56.29,10,725.19,2024-10-15 14:32:46
USER_035329,2024-03-22,Consumer,25-34,India,Pending,49.98,12,2437.02,2024-10-19 20:28:15
USER_035330,2024-01-04,Business,55+,France,Unverified,24.7,10,437.73,2024-10-15 05:57:09
USER_035331,2024-05-14,Consumer,25-34,Germany,Verified,104.38,8,1361.05,2024-10-03 22:51:27
USER_035332,2024-08-13,Consumer,45-54,Singapore,Verified,263.42,11,1074.7,2024-10-07 19:21:32
USER_035333,2024-07-22,Consumer,35-44,Brazil,Unverified,8.95,11,836.42,2024-09-25 11:55:53
USER_035334,2024-08-30,Business,25-34,USA,Unverified,320.2,9,3114.29,2024-09-22 18:43:41
USER_035335,2024-08-10,Consumer,35-44,USA,Verified,117.26,9,446.71,2024-09-22 17:16:01
USER_035336,2024-07-13,Consumer,18-24,USA,Verified,60.49,8,1378.11,2024-10-10 19:15:46
USER_035337,2024-07-12,Consumer,25-34,Germany,Unverified,149.06,10,858.7,2024-10-20 19:12:05
USER_035338,2024-01-23,Consumer,35-44,India,Verified,3.99,8,319.14,2024-10-08 18:34:17
USER_035339,2024-09-29,Consumer,35-44,Singapore,Verified,342.89,16,1146.41,2024-10-10 18:29:11
USER_035340,2024-03-06,Consumer,35-44,UAE,Verified,8.25,14,844.01,2024-10-13 19:42:47
USER_035341,2024-10-03,Consumer,25-34,India,Verified,105.49,11,3161.21,2024-10-26 10:21:10
USER_035342,2024-10-06,Premium,18-24,USA,Verified,89.38,10,3751.71,2024-07-10 19:47:14
USER_035343,2024-09-10,Consumer,25-34,USA,Verified,179.3,12,1982.28,2024-07-16 15:25:16
USER_035344,2024-06-02,Consumer,35-44,USA,Unverified,92.38,5,584.25,2024-07-03 18:29:11
USER_035345,2024-06-13,Consumer,25-34,France,Unverified,529.08,9,1064.92,2024-09-25 11:31:03
USER_035346,2024-09-13,Business,35-44,Germany,Verified,1466.24,11,1505.81,2024-10-05 15:42:35
USER_035347,2024-08-16,Consumer,25-34,India,Verified,123.07,14,1120.87,2024-08-19 12:24:25
USER_035348,2024-02-10,Consumer,18-24,USA,Unverified,51.54,4,627.28,2024-10-10 09:52:46
USER_035349,2024-03-07,Consumer,25-34,Canada,Unverified,116.89,10,884.03,2024-10-26 11:05:20
USER_035350,2024-01-29,Consumer,25-34,Brazil,Unverified,70.64,9,1412.64,2024-10-20 19:08:55
USER_035351,2024-08-29,Consumer,45-54,USA,Verified,72.79,9,557.38,2024-10-18 07:53:17
USER_035352,2024-06-09,Consumer,25-34,UK,Verified,69.85,10,868.18,2024-09-16 18:29:29
USER_035353,2024-04-16,Consumer,18-24,USA,Unverified,22.9,12,991.07,2024-09-30 14:31:35
USER_035354,2024-02-06,Business,45-54,Australia,Verified,38.08,8,2420.21,2024-09-26 06:20:15
USER_035355,2024-04-20,Business,25-34,USA,Verified,51.16,10,3852.55,2024-10-13 21:23:45
USER_035356,2024-07-18,Consumer,35-44,Singapore,Unverified,14.61,10,2314.14,2024-10-23 00:35:49
USER_035357,2024-10-11,Consumer,25-34,India,Verified,233.72,3,403.26,2024-04-01 23:39:42
USER_035358,2024-07-03,Business,55+,USA,Unverified,5.62,9,1545.34,2024-09-24 20:29:46
USER_035359,2024-04-07,Business,25-34,India,Verified,380.41,9,702.13,2024-09-06 14:14:16
USER_035360,2024-02-22,Consumer,18-24,USA,Verified,41.25,17,2184.21,2024-09-24 12:59:21
USER_035361,2024-07-09,Consumer,25-34,France,Unverified,9.12,9,2180.59,2024-07-31 06:14:29
USER_035362,2024-03-10,Business,35-44,France,Unverified,247.05,5,553.64,2024-05-27 09:21:07
USER_035363,2024-07-21,Consumer,25-34,Singapore,Verified,167.13,6,247.74,2024-10-25 17:54:58
USER_035364,2024-03-06,Business,25-34,UK,Unverified,49.64,20,7940.83,2024-10-01 18:35:02
USER_035365,2024-02-18,Consumer,35-44,Australia,Verified,909.3,12,1291.23,2024-10-17 06:50:39
USER_035366,2024-01-18,Consumer,18-24,Canada,Verified,265.4,13,2523.72,2024-10-13 12:14:57
USER_035367,2024-09-03,Consumer,45-54,UAE,Verified,42.83,7,387.44,2024-10-14 21:10:59
USER_035368,2024-05-31,Consumer,25-34,Canada,Unverified,58.92,10,336.34,2024-10-16 05:15:17
USER_035369,2024-02-12,Consumer,25-34,Singapore,Verified,861.56,7,508.07,2024-08-14 10:16:25
USER_035370,2024-05-11,Business,25-34,UK,Verified,198.77,7,733.13,2024-10-02 14:34:13
USER_035371,2024-05-14,Consumer,25-34,USA,Unverified,5.5,8,976.05,2024-10-15 05:57:45
USER_035372,2024-04-22,Consumer,25-34,UK,Verified,932.29,16,1554.26,2024-10-16 18:54:27
USER_035373,2024-01-02,Consumer,25-34,UK,Verified,503.17,9,452.94,2024-06-25 14:14:23
USER_035374,2024-03-03,Consumer,18-24,Germany,Unverified,100.96,8,638.99,2024-07-31 10:12:50
USER_035375,2024-01-08,Consumer,45-54,Germany,Pending,23.75,9,4154.26,2024-06-27 18:06:05
USER_035376,2024-07-17,Business,45-54,USA,Verified,54.42,12,785.35,2024-10-17 09:43:08
USER_035377,2024-02-11,Consumer,25-34,USA,Verified,6.84,12,1194.53,2024-09-26 01:26:07
USER_035378,2024-05-22,Consumer,25-34,Canada,Verified,24.98,6,344.76,2024-09-27 07:48:32
USER_035379,2024-05-26,Premium,25-34,USA,Verified,11.2,12,885.02,2024-10-25 10:20:40
USER_035380,2024-07-01,Consumer,25-34,Germany,Pending,697.4,11,4854.68,2024-10-14 16:50:33
USER_035381,2024-03-13,Business,18-24,Germany,Verified,54.73,11,1314.56,2024-09-27 19:38:45
USER_035382,2024-07-14,Business,25-34,USA,Verified,1.22,10,1421.62,2024-10-03 11:26:27
USER_035383,2024-06-05,Consumer,18-24,Singapore,Unverified,81.05,12,2017.32,2024-10-09 11:55:11
USER_035384,2024-06-29,Consumer,18-24,Canada,Verified,85.83,10,619.59,2024-10-26 12:10:50
USER_035385,2024-08-24,Premium,18-24,UAE,Verified,87.12,9,760.51,2024-09-01 13:45:24
USER_035386,2024-06-08,Consumer,45-54,USA,Verified,534.74,7,764.67,2024-07-07 11:00:10
USER_035387,2024-05-18,Consumer,18-24,Australia,Verified,22.1,9,820.49,2024-10-20 18:26:04
USER_035388,2024-04-14,Consumer,25-34,USA,Unverified,126.79,10,669.38,2024-10-23 07:20:53
USER_035389,2024-04-19,Consumer,25-34,Canada,Pending,53.73,12,1287.96,2024-10-21 09:26:31
USER_035390,2024-02-05,Business,25-34,USA,Verified,84.39,13,1062.79,2024-10-15 16:40:23
USER_035391,2024-09-02,Business,18-24,USA,Verified,33.22,9,1242.38,2024-09-17 16:50:31
USER_035392,2024-02-19,Business,45-54,USA,Verified,118.15,9,590.3,2024-10-13 19:55:58
USER_035393,2024-03-03,Business,25-34,Australia,Unverified,49.09,6,649.18,2024-09-12 14:37:21
USER_035394,2024-07-04,Consumer,45-54,India,Unverified,95.45,10,1079.31,2024-08-02 18:30:44
USER_035395,2024-04-26,Consumer,25-34,USA,Unverified,77.01,7,612.64,2024-09-10 13:04:37
USER_035396,2024-04-26,Consumer,18-24,USA,Verified,45.0,10,1135.28,2024-10-22 16:08:04
USER_035397,2024-05-04,Consumer,55+,Singapore,Verified,81.25,7,805.84,2024-10-01 08:05:36
USER_035398,2024-05-21,Business,25-34,France,Verified,61.68,11,1407.78,2024-09-30 12:57:59
USER_035399,2024-10-24,Consumer,45-54,USA,Verified,89.94,8,621.43,2024-09-29 19:08:42
USER_035400,2024-08-18,Business,35-44,USA,Verified,28.93,10,1450.9,2024-10-01 14:00:49
USER_035401,2024-03-25,Consumer,18-24,UK,Unverified,40.8,6,603.61,2024-10-17 19:40:35
USER_035402,2024-08-09,Business,45-54,USA,Verified,5.64,5,408.47,2024-09-28 12:37:14
USER_035403,2024-08-27,Consumer,18-24,France,Verified,15.43,8,897.41,2024-08-27 08:13:41
USER_035404,2024-01-15,Consumer,25-34,USA,Verified,4.49,7,1432.45,2024-09-03 16:54:57
USER_035405,2024-02-17,Consumer,25-34,UK,Verified,18.33,6,858.31,2024-10-08 06:49:04
USER_035406,2024-01-13,Consumer,25-34,UK,Verified,397.13,12,2462.45,2024-10-03 19:38:50
USER_035407,2024-01-24,Consumer,35-44,Germany,Unverified,18.87,7,305.72,2024-10-09 07:32:33
USER_035408,2024-04-15,Business,35-44,Brazil,Verified,977.05,9,1636.5,2024-07-24 08:50:46
USER_035409,2024-06-03,Consumer,25-34,UK,Verified,16.22,9,601.39,2024-08-26 15:56:00
USER_035410,2024-04-25,Consumer,18-24,UK,Verified,8.59,13,914.09,2024-10-22 08:48:26
USER_035411,2024-05-30,Consumer,18-24,India,Verified,48.92,14,1182.59,2024-10-07 16:03:46
USER_035412,2024-06-03,Consumer,35-44,Germany,Verified,78.82,12,1691.27,2024-09-18 20:41:48
USER_035413,2024-09-11,Consumer,45-54,USA,Verified,10.8,9,1083.77,2024-10-13 21:45:03
USER_035414,2024-07-05,Consumer,45-54,USA,Verified,52.92,10,1013.47,2024-10-23 13:47:55
USER_035415,2024-10-04,Consumer,18-24,Brazil,Verified,3.46,11,4795.24,2024-08-23 16:31:20
USER_035416,2024-07-01,Business,18-24,USA,Verified,62.58,11,782.04,2024-09-30 06:59:29
USER_035417,2024-10-09,Consumer,35-44,Brazil,Verified,7.01,10,1797.18,2024-10-14 21:28:55
USER_035418,2024-07-30,Consumer,35-44,UK,Unverified,107.2,9,1041.99,2024-10-04 05:13:32
USER_035419,2024-02-05,Consumer,35-44,UK,Verified,20.22,12,2499.7,2024-10-15 09:16:12
USER_035420,2024-09-28,Consumer,45-54,UAE,Verified,76.31,9,682.52,2024-09-10 17:06:35
USER_035421,2024-09-25,Business,25-34,Canada,Unverified,73.24,10,611.16,2024-09-16 19:01:49
USER_035422,2024-09-16,Consumer,18-24,UAE,Verified,17.69,8,914.7,2024-09-19 08:26:05
USER_035423,2024-02-17,Consumer,45-54,Germany,Unverified,2.0,9,992.02,2024-08-31 13:50:18
USER_035424,2024-08-31,Consumer,35-44,Australia,Verified,70.28,12,1012.13,2024-09-23 19:00:46
USER_035425,2024-09-19,Business,35-44,USA,Unverified,24.04,8,1916.06,2024-10-16 09:11:26
USER_035426,2024-07-25,Consumer,25-34,USA,Verified,45.74,9,8044.05,2024-07-31 12:27:04
USER_035427,2024-01-28,Consumer,35-44,France,Verified,207.56,16,1721.28,2024-09-06 13:14:51
USER_035428,2024-03-07,Consumer,35-44,Canada,Verified,159.65,10,1468.14,2024-10-14 11:38:58
USER_035429,2024-02-29,Consumer,35-44,Australia,Verified,8.07,6,1531.3,2024-09-25 23:05:56
USER_035430,2024-07-06,Consumer,35-44,USA,Unverified,97.62,17,1370.88,2024-10-25 14:51:55
USER_035431,2024-10-20,Premium,35-44,India,Unverified,27.59,11,2850.0,2024-10-05 12:16:09
USER_035432,2024-03-19,Consumer,55+,Germany,Verified,45.89,5,1102.81,2024-10-17 23:14:50
USER_035433,2024-09-12,Business,25-34,USA,Verified,53.76,11,1887.08,2024-08-29 13:44:16
USER_035434,2024-05-10,Consumer,18-24,Brazil,Verified,204.86,10,861.54,2024-10-20 11:30:21
USER_035435,2024-04-21,Consumer,18-24,Singapore,Verified,849.11,9,3212.76,2024-10-07 13:46:21
USER_035436,2024-08-21,Premium,55+,UK,Verified,21.33,7,783.48,2024-10-16 14:08:45
USER_035437,2024-08-11,Consumer,25-34,UK,Unverified,232.52,7,459.22,2024-10-03 20:58:23
USER_035438,2024-04-22,Consumer,18-24,Canada,Verified,61.17,5,628.16,2024-08-02 11:38:25
USER_035439,2024-09-20,Business,18-24,France,Verified,1277.8,11,1092.13,2024-09-23 18:00:46
USER_035440,2024-03-06,Business,18-24,France,Unverified,133.0,10,1088.34,2024-10-10 19:29:17
USER_035441,2024-09-08,Business,25-34,Canada,Verified,155.44,20,6540.32,2024-10-07 16:37:41
USER_035442,2024-05-27,Business,55+,Brazil,Verified,31.65,4,461.1,2024-09-06 13:39:54
USER_035443,2024-10-25,Consumer,25-34,USA,Verified,16.44,10,847.09,2024-10-21 18:01:29
USER_035444,2024-01-24,Consumer,25-34,USA,Verified,3.73,7,505.49,2024-07-01 18:23:59
USER_035445,2024-04-17,Consumer,35-44,France,Verified,67.8,10,1009.92,2024-10-10 00:38:40
USER_035446,2024-04-19,Premium,35-44,France,Unverified,127.71,6,327.24,2024-07-11 12:02:11
USER_035447,2024-03-01,Consumer,55+,UK,Verified,1502.01,8,628.08,2024-09-10 10:01:38
USER_035448,2024-03-23,Consumer,35-44,USA,Unverified,101.26,11,1179.89,2024-10-24 10:03:00
USER_035449,2024-03-26,Consumer,18-24,USA,Unverified,76.07,9,684.66,2024-10-24 09:55:41
USER_035450,2024-04-05,Consumer,55+,UK,Verified,137.76,13,955.76,2024-10-21 16:37:22
USER_035451,2024-04-27,Consumer,35-44,USA,Unverified,277.19,11,1428.96,2024-08-31 09:55:53
USER_035452,2024-06-13,Consumer,25-34,India,Verified,245.76,7,1238.93,2024-10-18 13:21:10
USER_035453,2024-05-15,Consumer,25-34,UK,Unverified,6.92,2,495.87,2024-07-13 19:49:11
USER_035454,2024-10-12,Consumer,55+,Canada,Verified,4.22,11,1107.95,2024-09-18 19:43:09
USER_035455,2024-01-21,Consumer,18-24,France,Verified,175.11,6,2218.78,2024-06-27 13:13:41
USER_035456,2024-08-12,Consumer,25-34,USA,Verified,40.2,5,455.04,2024-10-08 10:34:17
USER_035457,2024-01-08,Consumer,25-34,India,Verified,71.31,11,1179.77,2024-09-20 18:58:47
USER_035458,2024-05-28,Consumer,35-44,UK,Verified,32.33,12,2118.26,2024-10-10 19:08:35
USER_035459,2024-08-18,Consumer,25-34,USA,Unverified,62.94,17,1614.87,2024-10-24 20:13:45
USER_035460,2024-04-15,Consumer,25-34,India,Verified,6.39,11,970.56,2024-09-20 18:33:18
USER_035461,2024-03-01,Consumer,25-34,Brazil,Verified,118.41,14,1120.92,2024-10-08 20:04:10
USER_035462,2024-06-08,Consumer,18-24,USA,Unverified,13.78,13,1525.22,2024-10-25 20:54:04
USER_035463,2024-09-25,Premium,25-34,Germany,Verified,6.36,12,5845.61,2024-10-11 10:53:52
USER_035464,2024-04-21,Business,25-34,France,Verified,29.75,8,671.92,2024-09-10 20:11:54
